H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0	0.042	0.044	0.022	0.015	0.035	0.017	0.002	0.006	0	0.06	0	0.306	0	0.057
0	0.039	0.032	0.027	0.011	0.028	0.007	0	0.005	0	0.193	0	0.326	0	0
0.039	0	0.032	0.03	0.004	0.046	0.012	0	0.008	0	0.15	0	0.4	0.051	0
0.039	0.039	0	0.022	0.02	0.043	0.028	0	0.005	0.056	1.57	0	0.456	0	0.055
0	0.042	0.032	0.027	0.015	0.056	0.015	0.002	0.01	0	0.46	0	0.49	0.051	0
0.039	0.039	0.042	0.022	0.004	0.031	0.006	0.008	0.006	0.056	0.43	0	0.402	0	0.055
0.039	0.039	0.047	0.04	0.011	0.022	0.028	0.003	0.008	0	0.142	0	0.366	0.051	0.055
0.039	0	0.036	0.022	0.011	0.034	0.005	0.003	0.006	0	0.132	0	0.32	0.051	0
0.039	0.039	0.037	0.039	0.04	0.027	0	0	0.006	0	0.122	0	0.334	0.051	0.071
0.039	0.039	0.032	0.022	0.007	0.033	0.024	0.004	0.008	0	0.022	0	0.336	0	0.092
0.039	0.039	0.04	0.036	0.015	0.03	0.006	0.004	0.009	0	0.447	0	0.372	0.051	0.055
0.07	0.039	0.032	0.044	0.004	0.02	0	0.003	0.006	0.056	3.53	0	0.36	0.051	0
0.039	0.039	0.036	0.022	0.011	0.037	0.039	0.003	0.006	0.056	1.09	0	0.376	0.051	0.06
0.039	0	0.035	0.028	0.004	0.05	0.02	0	0.008	0	0.08	0	0.378	0.051	0.055
0.039	0.039	0.032	0.029	0.015	0.026	0	0	0.008	0	0.908	0	0.464	0.051	0.055
0.043	0	0.034	0.029	0.007	0.027	0.007	0	0.008	0	0.08	0	0.38	0	0
0.039	0	0.032	0.044	0.004	0.018	0.011	0	0.004	0	0.211	0	0.26	0	0.055
0.054	0.039	0.035	0.022	0.011	0.024	0.029	0	0.01	0	0.064	0	0.388	0.051	0
0.039	0.039	0.032	0.022	0.011	0.038	0.005	0	0.007	0	0.174	0	0.35	0	0.07
0.039	0	0.046	0.022	0.004	0.027	0.016	0	0.011	0	0.393	0	0.472	0.051	0.112
0	0	0.034	0.029	0.011	0.049	0.005	0	0.007	0	0.531	0	0.334	0.054	0.055
0.039	0	0.032	0.022	0.004	0.023	0.005	0.002	0.007	0	0.26	0	0.344	0.051	0.055
0.039	0.039	0.032	0	0.011	0.042	0.005	0.011	0.011	0	0.09	0	0.358	0.051	0.055
0.039	0.041	0.056	0.041	0.007	0.063	0.006	0.009	0.013	0	0.085	0	0.442	0.054	0
0.039	0.039	0.034	0.073	0.031	0.062	0.007	0.016	0.005	0.056	0.552	0	0.398	0.051	0.055
0.039	0.047	0.035	0.034	0.026	0.03	0.024	0.074	0.01	0	0.058	0	0.524	0.051	0
0.051	0.045	0.057	0.022	0.018	0.037	0.005	0.033	0.01	0.056	0.885	0	0.426	0.051	0
0.045	0.039	0.032	0.026	0.007	0.018	0.007	0	0.012	0	0.277	0	0.352	0.051	0.058
0	0.039	0.039	0.022	0.007	0.023	0.01	0	0.015	0	0.589	0	0.534	0.051	0.065
0.039	0.042	0.036	0.022	0.007	0.036	0.028	0.032	0.007	0	1.7	0	0.466	0.062	0.062
0	0.04	0.037	0	0.015	0.024	0.006	0	0.006	0	0.086	0	0.362	0	0.055
0.043	0.048	0.038	0.022	0.015	0.025	0.021	0.081	0.013	0	0.24	0	0.446	0.055	0
0.057	0.039	0.042	0.022	0.022	0.036	0.021	0.467	0.007	0	0.266	0	0.332	0.051	0.055
0.039	0.039	0.036	0.033	0.018	0.024	0.021	0.065	0.009	0	0.035	0	0.378	0.051	0
0	0.039	0.032	0.022	0.015	0.068	0.031	0.008	0.009	0	0.054	0	0.388	0.051	0.055
0.056	0.042	0.044	0.047	0.015	0.046	0.03	0.008	0.006	0	0.054	0	0.422	0.051	0.055
0.039	0.039	0.032	0.022	0.004	0.033	0.005	0.002	0.008	0	0.09	0	0.364	0.051	0.055
0.039	0	0.038	0.073	0.004	0.027	0.018	0.002	0.004	0.112	0.663	0	0.352	0.051	0.055
0.039	0.048	0.032	0.022	0.011	0.048	0.03	0.002	0.007	0.056	0.575	0	0.394	0.051	0.055
0.039	0.048	0.032	0.022	0.026	0.048	0.016	0	0.004	0	0.054	0	0.396	0.051	0.055
0.039	0.039	0.032	0.028	0.023	0.02	0.013	0	0.008	0	0.043	0	0.386	0.056	0
0.039	0	0.04	0.022	0.018	0.027	0.006	0.003	0.005	0	0.085	0	0.354	0.051	0.055
0.039	0	0.032	0.022	0.011	0.034	0.015	0	0.01	0	0.439	0	0.356	0.051	0.055
0.039	0	0.032	0	0.004	0.027	0.007	0	0.005	0.056	0.81	0	0.436	0	0
0	0	0.032	0.022	0.011	0.034	0.036	0	0.007	0	0.133	0	0.298	0.051	0
0	0.039	0.041	0.022	0.011	0.025	0.029	0	0.004	0	0.055	0	0.316	0	0.055
0.039	0.042	0.032	0.022	0.004	0.044	0.027	0	0.006	0	0.079	0	0.374	0.051	0.055
0.039	0	0.032	0.039	0.014	0.035	0.018	0	0.008	0	0.035	0	0.338	0	0.055
0	0	0.036	0	0.004	0.04	0.034	0	0.006	0	0.024	0	0.272	0	0.055
0.039	0	0.041	0.022	0.011	0.048	0.007	0	0.008	0	0.096	0	0.344	0	0.09
0	0.042	0.041	0.022	0.004	0.029	0	0	0.007	0	0.062	0	0.326	0.051	0.06
0.039	0.044	0.036	0.022	0.004	0.055	0.015	0	0.012	0	0.072	0	0.408	0.051	0.062
0.07	0.039	0.032	0.022	0.007	0.021	0.005	0.004	0.009	0	0.335	0	0.326	0	0.06
0.039	0.046	0.032	0.029	0.011	0.03	0	0.003	0.007	0	0.499	0	0.39	0	0.07
0.039	0.039	0.032	0.022	0.018	0.026	0.031	0.003	0.015	0	0.052	0	0.446	0.067	0.055
0	0.045	0.039	0.022	0.011	0.036	0.006	0.002	0.008	0	0.957	0	0.41	0.051	0.07
0.039	0	0.032	0	0.02	0.018	0.028	0.002	0.014	0	0.111	0	0.318	0	0.059
0.062	0	0.039	0.022	0.026	0.027	0.026	0.002	0.011	0	0.081	0	0.414	0	0.055
0.039	0	0.032	0.022	0.004	0.025	0.006	0	0.011	0	0.084	0	0.414	0.051	0
0.054	0.039	0.035	0.022	0.018	0.04	0.034	0	0.007	0	0.14	0	0.408	0.051	0
0.039	0	0.032	0.022	0.015	0.043	0.036	0.003	0.007	0	0.117	0	0.342	0	0.055
0.042	0	0.036	0.039	0.011	0.018	0.017	0.003	0.006	0	0.066	0	0.4	0	0
0.039	0	0.032	0.043	0.015	0.074	0.048	0.008	0.01	0	0.137	0	0.394	0	0
0.039	0	0.034	0.022	0.018	0.027	0.012	0	0.009	0	0.387	0	0.392	0.051	0
0.039	0.039	0.036	0.022	0.023	0.041	0.006	0	0.006	0	0.061	0	0.344	0	0
0.039	0.039	0.032	0.022	0.004	0.024	0.005	0	0.01	0	0.116	0	0.348	0.051	0.055
0.039	0	0.032	0.029	0.004	0.04	0.014	0	0.009	0	0.236	0	0.38	0.051	0.058
0.039	0	0.034	0.05	0.011	0.04	0.027	0	0.009	0	0.654	0	0.362	0.051	0.055
0.039	0	0.036	0	0.011	0.022	0.018	0.002	0.011	0	0.044	0	0.34	0.051	0.076
0	0.054	0.04	0.022	0.007	0.033	0.032	0.002	0.007	0	0.03	0	0.326	0	0
0	0.058	0.033	0	0.011	0.028	0.021	0.004	0.007	0	0.637	0	0.326	0	0.075
0.039	0.039	0.039	0.022	0.004	0.031	0.02	0.002	0.006	0	0.558	0	0.436	0	0.055
0.039	0.041	0.032	0	0.004	0.018	0.037	0.096	0.012	0	1.98	0	0.522	0.051	0
0.039	0.039	0.032	0.022	0.015	0	0.012	0.003	0.011	0	0.47	0	0.334	0.051	0.058
0.039	0.046	0.042	0.022	0.022	0.072	0.02	0	0.016	0	0.055	0	0.456	0.051	0.055
0.039	0.039	0.032	0.022	0.007	0.037	0.006	0.002	0.006	0	0.426	0	0.314	0	0.066
0	0.039	0.032	0	0.007	0.036	0.007	0	0.003	0	0.106	0	0.26	0.051	0.055
0.054	0	0.032	0.022	0.007	0.03	0.006	0	0.008	0	0.129	0	0.346	0	0.055
0.039	0	0.032	0.022	0.007	0.029	0	0	0.007	0	0.05	0	0.33	0	0.055
0.039	0.039	0.049	0.022	0.007	0.028	0.015	0	0.006	0	0.044	0	0.328	0	0.061
0	0	0.032	0.022	0.007	0.023	0.011	0	0.006	0	0.056	0	0.336	0	0.055
0.049	0.039	0.032	0.022	0.007	0.042	0.006	0.002	0.009	0	0.081	0	0.408	0.051	0.055
0.054	0.045	0.032	0.022	0.011	0.032	0.03	0.067	0.01	0	1.29	0	0.434	0.051	0.055
0.039	0.039	0.038	0.022	0.007	0.032	0.012	0	0.007	0	0.114	0	0.332	0.051	0.06
0.039	0.043	0.032	0.03	0.011	0.064	0.017	0.003	0.011	0.056	0.098	0	0.454	0.051	0.062
0.039	0	0.04	0.042	0.011	0.033	0.044	0.008	0.008	0	0.65	0	0.384	0.051	0.055
0.048	0.039	0.042	0.022	0.015	0.047	0.006	0.009	0.01	0	0.111	0	0.442	0.051	0
0.039	0.039	0.04	0.022	0.018	0.032	0.029	0.002	0.007	0	0.781	0	0.316	0	0.055
0.059	0.058	0.041	0.062	0.015	0.029	0.024	0.002	0.006	0	0.138	0	0.272	0	0.062
0.054	0.044	0.032	0.056	0.015	0.027	0.066	0.009	0.008	0.056	0.101	0	0.352	0	0
0.077	0.046	0.048	0.027	0.004	0.035	0.014	0	0.009	0	0.131	0	0.366	0.051	0.055
0.039	0.06	0.032	0.022	0.015	0.018	0.039	0.422	0.01	0.056	1.16	0	0.374	0.051	0.055
0.039	0.039	0.038	0.033	0.011	0.023	0.006	0.002	0.012	0	1.03	0	0.458	0	0.07
0.054	0.044	0.039	0.03	0.035	0.032	0.007	0	0.008	0	0.072	0	0.418	0	0.057
0.039	0.039	0.032	0.022	0.004	0.036	0.02	0	0.014	0	1.29	0	0.432	0.061	0.06
0.046	0	0.04	0.022	0.004	0.031	0.007	0	0.007	0	0.196	0	0.29	0	0.056
0.039	0	0.035	0.022	0.004	0.038	0.017	0.025	0.007	0.056	0.12	0	0.362	0.051	0.062
0.039	0.05	0.04	0.022	0.007	0.046	0.03	0.052	0.007	0.056	0.077	0	0.41	0.051	0.065
0.043	0.041	0.043	0.036	0.004	0.019	0.015	0.158	0.007	0	0.732	0	0.366	0.058	0.055
0.039	0.039	0.032	0	0.019	0.026	0.005	0	0.009	0	0.08	0	0.31	0.051	0.07
0.047	0	0.032	0.022	0.035	0.031	0.02	0.004	0.009	0	0.053	0	0.388	0.105	0.055
0.039	0	0.035	0.022	0.004	0.034	0.005	0.031	0.005	0.154	0.164	0	0.352	0.051	0.055
0.039	0.039	0.049	0.022	0.011	0.024	0.03	0.084	0.008	0.056	0.094	0	0.382	0	0
0.049	0.039	0.032	0.022	0.004	0.018	0.048	0.112	0.007	0.056	0.145	0	0.414	0.051	0.057
0.039	0.041	0.036	0.022	0.011	0.018	0.012	1.26	0.007	0.056	0.242	0	0.32	0	0.07
0.039	0.039	0.034	0.022	0.018	0.05	0.006	0.274	0.008	0	0.06	0	0.322	0.051	0.087
0.039	0	0.032	0.029	0.004	0.054	0	0.275	0.007	0	1.27	0	0.458	0	0
0.039	0.039	0.039	0	0.004	0.06	0.007	0.296	0.007	0	0.156	0	0.34	0	0
0.039	0.045	0.032	0.039	0.022	0.059	0.015	0	0.008	0.056	0.25	0	0.422	0.051	0.061
0	0.039	0.032	0.022	0.004	0.026	0.034	0	0.009	0	0.24	0	0.388	0.051	0
0.039	0.039	0.032	0.022	0.048	0.045	0.025	0.002	0.007	0	0.154	0	0.316	0.051	0
0.039	0.039	0.038	0	0.004	0.018	0	0	0.006	0	0.37	0	0.32	0	0.055
0.039	0	0.032	0.022	0.011	0.02	0.019	0.213	0.007	0	0.727	0	0.428	0.072	0.064
0.055	0.041	0.032	0.022	0.028	0.047	0.01	0.216	0.008	0.056	0.559	0	0.422	0	0.055
0	0	0.032	0.075	0.015	0.034	0.027	0.228	0.011	0.056	0.157	0	0.362	0.051	0.072
0	0.039	0.032	0.022	0.015	0	0.007	0	0.007	0	0.611	0	0.308	0.051	0.058
0.039	0.044	0.034	0.029	0.022	0.028	0.053	0	0.009	0	0.18	0	0.398	0.051	0.068
0	0	0.032	0.022	0.004	0.023	0	0.002	0.01	0	0.093	0	0.34	0.051	0
0.039	0.039	0.032	0.022	0.015	0.048	0.006	0.002	0.011	0	0.031	0	0.518	0.051	0.055
0.039	0.044	0.032	0.022	0.004	0.034	0	0.083	0.004	0	0.39	0	0.252	0	0.065
0.039	0.042	0.032	0	0.004	0.029	0.039	0.006	0.006	0	0.072	0	0.334	0.051	0.055
0	0	0.036	0.022	0.004	0.023	0.018	0	0.005	0	0.103	0	0.346	0.051	0.08
0	0.039	0.032	0.033	0.011	0.031	0.005	0	0.007	0	0.098	0	0.408	0.072	0.07
0.039	0	0.032	0.022	0.011	0.047	0.028	0	0.011	0	0.026	0	0.398	0.051	0.062
0.07	0.044	0.039	0.022	0.011	0.075	0.006	0.003	0.009	0	0.29	0	0.42	0.051	0
0	0.044	0.035	0.053	0.02	0.026	0.008	0	0.009	0	0.038	0	0.412	0.051	0.07
0	0	0.032	0.022	0.004	0.029	0.058	0	0.005	0	0.022	0	0.272	0	0.056
0.049	0.039	0.036	0.022	0.004	0.026	0.014	0	0.011	0	0.059	0	0.382	0	0.065
0.048	0.039	0.04	0.048	0.011	0.038	0.012	0	0.01	0	0.047	0	0.412	0.055	0.07
0.048	0.045	0.042	0.022	0.018	0.025	0.011	0	0.011	0	0.106	0	0.444	0.058	0.075
0.048	0.039	0.042	0.073	0.018	0.031	0.036	0.002	0.014	0	0.04	0	0.358	0	0.056
0.039	0.039	0.032	0.022	0.004	0.023	0.043	0.44	0.007	0.056	3.62	10	0.58	0	0.056
0.039	0.042	0.036	0.022	0.015	0.026	0.047	0	0.013	0	0.251	0	0.456	0.051	0.055
0.039	0.039	0.032	0.022	0.015	0.042	0.007	0.002	0.007	0	0.094	0	0.406	0.051	0.055
0.039	0.039	0.032	0.022	0.015	0.036	0.034	0.004	0.011	0.154	0.601	0	0.412	0.051	0.058
0.039	0.039	0.037	0.022	0.011	0.039	0.026	0.002	0.012	0	0.172	0	0.432	0	0.066
0.039	0.039	0.032	0.022	0.004	0.028	0.018	0	0.005	0	0.162	0	0.318	0.051	0.055
0.041	0.039	0.043	0	0.007	0.044	0.014	0	0.009	0	0.096	0	0.406	0	0
0.039	0.039	0.032	0.022	0.011	0.018	0.007	0	0.004	0	0.025	0	0.282	0	0
0.039	0.039	0.032	0.03	0.004	0.034	0	0	0.004	0	1.04	0	0.388	0.051	0.055
0	0.039	0.032	0.022	0.004	0.034	0.014	0	0.008	0	0.509	0	0.392	0	0
0	0	0.032	0.022	0.004	0.031	0.035	0	0.005	0	0.124	0	0.276	0.051	0
0.039	0.039	0.04	0.028	0.004	0.018	0.035	0.003	0.009	0	0.046	0	0.384	0	0.055
0.039	0.039	0.032	0.022	0.004	0.018	0.015	0	0.005	0	0.048	0	0.254	0	0
0.039	0.039	0.032	0.022	0.004	0	0.031	0.002	0.008	0	0.029	0	0.35	0	0.055
0	0.039	0.034	0.037	0.026	0.037	0.015	0.225	0.006	0	0.052	0	0.298	0.051	0
0.039	0.05	0.032	0.022	0.018	0.018	0.013	0.225	0.009	0	0.03	0	0.342	0.051	0.055
0.039	0.039	0.032	0.022	0.007	0.028	0.025	0.002	0.005	0	0.04	0	0.278	0	0
0.039	0.039	0.038	0.022	0.018	0.034	0.023	0	0.009	0	0.049	0	0.402	0.051	0
0.039	0	0.036	0.091	0.007	0.024	0.022	0	0.014	0	0.667	0	0.324	0.051	0.083
0.039	0	0	0	0.004	0.018	0.023	0	0.005	0	0.022	0	0.244	0.051	0
0.039	0.039	0.034	0.029	0.011	0.046	0.025	0	0.007	0	0.151	0	0.372	0.051	0.056
0.039	0.039	0.032	0.022	0.018	0.023	0.005	0	0.006	0	0.042	0	0.328	0.051	0.055
0.039	0	0.042	0.066	0.007	0.024	0.006	0.003	0.008	0	0.056	0	0.314	0.051	0
0	0	0.032	0.056	0.004	0	0.047	0	0.003	0	0.025	0	0.26	0	0.087
0.039	0.039	0.032	0.03	0.004	0.027	0.017	0	0.005	0	0.318	0	0.284	0.051	0.055
0.039	0.039	0.032	0	0.007	0.018	0.042	0.002	0.012	0	0.176	0	0.342	0.051	0
0.039	0.039	0.036	0.022	0.011	0.018	0.014	0	0.005	0	0.056	0	0.35	0.051	0.06
0.039	0.039	0.032	0.03	0.004	0.031	0.017	0	0.007	0	0.04	0	0.34	0	0.055
0.054	0	0.032	0.022	0.015	0.041	0.005	0	0.008	0	0.061	0	0.338	0.051	0
0.039	0.039	0.032	0.022	0.004	0.018	0.025	0.008	0.004	0	0.296	0	0.296	0	0.062
0	0.039	0.032	0.044	0.015	0.02	0.041	0	0.012	0	0.035	0	0.364	0.051	0.079
0.039	0.039	0.036	0.022	0.007	0.018	0.031	0.066	0.009	0	2.15	0	0.38	0.051	0.071
0.045	0.039	0.055	0.022	0.011	0.018	0.017	0.003	0.008	0	0.074	0	0.352	0	0
0.039	0	0.039	0.027	0.015	0.05	0.032	0	0.004	0	0.665	0	0.374	0	0.065
0.039	0	0.032	0.022	0.004	0.023	0.052	0	0.006	0	0.083	0	0.278	0	0
0.039	0.039	0.036	0.022	0.011	0.018	0.006	0	0.007	0	0.558	0	0.298	0.051	0
0.039	0	0.032	0.03	0.011	0.036	0.005	0	0.004	0	0.25	0	0.278	0.058	0.062
0.039	0	0.039	0.022	0.007	0.018	0.01	0	0.006	0	0.119	0	0.272	0	0.055
0.039	0	0.032	0	0.004	0.018	0.032	0	0.005	0	0.024	0	0.29	0.051	0.078
0	0	0.032	0.022	0.007	0.027	0.042	0	0.005	0	0.328	0	0.35	0.051	0.055
0.039	0	0.032	0.022	0.004	0.027	0.005	0.002	0.007	0	0.012	0	0.294	0	0.087
0.039	0	0.032	0.022	0.015	0.018	0.027	0.002	0.005	0	0.477	0	0.416	0.051	0.06
0.039	0	0.035	0.022	0.004	0.038	0.013	0.002	0.009	0	0.822	0	0.432	0.051	0.055
0.039	0	0.032	0.022	0.011	0.018	0.021	0	0.006	0	0.111	0	0.306	0	0.07
0	0.039	0.036	0.022	0.004	0.036	0.007	0.002	0.005	0	0.052	0	0.308	0	0
0.039	0.039	0.032	0.022	0.004	0.018	0.018	0	0.006	0	0.227	0	0.382	0.051	0
0	0	0.037	0.047	0.011	0.037	0.006	0	0.01	0	0.632	0	0.384	0.051	0.07
0.048	0.04	0.032	0.022	0.028	0.037	0.013	0.002	0.012	0	0.033	0	0.428	0	0.072
0.039	0.042	0.032	0.022	0.011	0	0	0	0.009	0.056	1.34	0	0.458	0.081	0
0.039	0.039	0.032	0.028	0.011	0.018	0.038	0	0.008	0	0.02	0	0.314	0	0.055
0.039	0	0.046	0.022	0.004	0.036	0.049	0.002	0.004	0	0.019	0	0.238	0	0
0.039	0.046	0.032	0.022	0.011	0.029	0.026	0.003	0.01	0	0.154	1	0.526	0.051	0.057
0.039	0.039	0.034	0.029	0.004	0.024	0.005	0.002	0.007	0	0.148	0	0.332	0	0.073
0.039	0.039	0.032	0.049	0.004	0.024	0.02	0.002	0.009	0	0.251	0	0.372	0.051	0.055
0.042	0.039	0.038	0.032	0.004	0.026	0.033	0.002	0.006	0	0.141	0	0.294	0	0.055
0.039	0.045	0.032	0	0.004	0.03	0.031	0.26	0.01	0	0.059	0	0.386	0.051	0
0.048	0.039	0.032	0.022	0.004	0.032	0.027	0.003	0.007	0	0.028	0	0.314	0.051	0.266
0	0.039	0.032	0	0.022	0.036	0.016	0	0.007	0	0.185	0	0.32	0	0.055
0	0.039	0.032	0	0.004	0	0.007	0	0.005	0	0.029	0	0.334	0	0
0.039	0.046	0.04	0.022	0.004	0.021	0.005	0	0.009	0	0.055	0	0.374	0.051	0.062
0.045	0.043	0.032	0.03	0.011	0.029	0.02	0.003	0.008	0	0.033	0	0.4	0	0.055
0.057	0.039	0.039	0.03	0.004	0.034	0.006	0	0.007	0	0.061	0	0.344	0.051	0.07
0.07	0.039	0.045	0.022	0.004	0.032	0.007	0	0.004	0	0.039	0	0.31	0.051	0
0.039	0.039	0.032	0.022	0.004	0.018	0.005	0	0.006	0	0.024	0	0.262	0	0
0.039	0.039	0.032	0.056	0.015	0.026	0.026	0	0.007	0	0.115	0	0.378	0.051	0
0.039	0	0.034	0.03	0.023	0.044	0.014	0	0.01	0	0.111	0	0.372	0	0
0.039	0	0.032	0	0.004	0.031	0.046	0	0.008	0	0.031	0	0.324	0	0.055
0.039	0	0.036	0.022	0.004	0.02	0.023	0	0.008	0.056	0.361	0	0.316	0	0
0.039	0	0.032	0.022	0.007	0.031	0.039	0.008	0.006	0	0.09	0	0.25	0	0
0.039	0.039	0.037	0.032	0.004	0.018	0.012	0	0.006	0	0.158	0	0.34	0.051	0.055
0.039	0.039	0.034	0	0.011	0.03	0.035	0	0.005	0	0.348	0	0.358	0	0.055
0	0.039	0.035	0.043	0.011	0.058	0.017	0.002	0.009	0	0.398	0	0.406	0.051	0.055
0.039	0.039	0.037	0.022	0.011	0.021	0.007	0	0.006	0.056	1.16	0	0.418	0	0
0.039	0.05	0.032	0.022	0.004	0.025	0.019	0	0.007	0	0.03	0	0.358	0	0.055
0.039	0.039	0.032	0	0.004	0.047	0.021	0.002	0.008	0	0.039	0	0.342	0	0.055
0.039	0.039	0.032	0.022	0.004	0.025	0.006	0.003	0.007	0	1.16	0	0.422	0	0.055
0.039	0.039	0.048	0.022	0.011	0.031	0.008	0	0.009	0	0.265	0	0.368	0.051	0.055
0.039	0.047	0.032	0.022	0.011	0.045	0.049	0	0.014	0	0.078	0	0.476	0.063	0.081
0.039	0.041	0.04	0.027	0.007	0.046	0.011	0.002	0.008	0	0.51	0	0.356	0.051	0.055
0.039	0.044	0.032	0.022	0.015	0.022	0.006	0	0.006	0	0.032	0	0.33	0	0.087
0.039	0.039	0.032	0.036	0.004	0.029	0.033	0.002	0.008	0	0.085	0	0.306	0.051	0.055
0.039	0.039	0.039	0.034	0.011	0.027	0.025	0	0.007	0	0.285	0	0.326	0.051	0.06
0.045	0	0.032	0.028	0.011	0.05	0.032	0	0.008	0	0.307	0	0.468	0.051	0.062
0	0.039	0.041	0	0.011	0.029	0.006	0	0.009	0	0.973	2	0.516	0.051	0.055
0.039	0	0.037	0.022	0.011	0.021	0.03	0	0.004	0	0.038	0	0.282	0.051	0.055
0.039	0.039	0	0.022	0.015	0.028	0.005	0	0.005	0	0.157	0	0.278	0.051	0
0.039	0.039	0.046	0.022	0.007	0.018	0.034	0	0.004	0	0.308	0	0.28	0	0
0.039	0	0.034	0.022	0.004	0.029	0.006	0.003	0.006	0	0.069	0	0.27	0	0.07
0	0	0.032	0.034	0.015	0.034	0.04	0.003	0.009	0	0.068	0	0.4	0.058	0.065
0.039	0.047	0.049	0.022	0.007	0.03	0.091	0	0.008	0	0.176	0	0.418	0.051	0.074
0.039	0	0.035	0.03	0.011	0.03	0.005	0	0.006	0	0.088	0	0.366	0.051	0.071
0.07	0.039	0.046	0.032	0.007	0.02	0.019	0	0.179	0	0.057	0	0.434	0.249	0.083
0.039	0.042	0.032	0.072	0.015	0.032	0	0.005	0.01	0	0.052	0	0.43	0	0.055
0.039	0	0.039	0.022	0.004	0.036	0.005	0.002	0.009	0.056	1.18	0	0.444	0.051	0
0.039	0.039	0.032	0.022	0.01	0.024	0	0	0.01	0	0.161	0	0.402	0.051	0.055
0.039	0.039	0.032	0.029	0.011	0.024	0.026	0	0.009	0	0.068	0	0.31	0	0.055
0.039	0.042	0.049	0.03	0.007	0.018	0.007	0	0.005	0	0.302	0	0.334	0	0.055
0.039	0	0.041	0.022	0.026	0.028	0.044	0	0.004	0	0.456	0	0.314	0	0
0.039	0.039	0	0	0.004	0.036	0.053	0	0.006	0	0.106	0	0.328	0	0.063
0.039	0	0.032	0.022	0.007	0.029	0.017	0	0.004	0	0.032	0	0.332	0.051	0.07
0.045	0.045	0.032	0.022	0.007	0.028	0.041	0	0.007	0	0.085	0	0.396	0.051	0.065
0.039	0	0.034	0.022	0.015	0.027	0.049	0	0.005	0	0.519	0	0.276	0.051	0
0.039	0	0.034	0.058	0.011	0.027	0.034	0	0.005	0	0.456	0	0.346	0.051	0
0.039	0.043	0.038	0.03	0.007	0.037	0.035	0	0.009	0	0.097	0	0.392	0.051	0.055
0.039	0.056	0.035	0.047	0.023	0.03	0.044	0.262	0.012	0.056	1	0	0.398	0.051	0.112
0.039	0.073	0.032	0.038	0.022	0.029	0.027	0.085	0.008	0	1.48	0	0.4	0.081	0.055
0.049	0.039	0.036	0.124	0.011	0.025	0.034	0	0.007	0	0.352	0	0.29	0.051	0
0.039	0.039	0.038	0.03	0.007	0.032	0.009	0	0.011	0	0.071	0	0.37	0.051	0.055
0.039	0	0.032	0.044	0.004	0.018	0.071	0	0.011	0	0.217	0	0.346	0	0.07
0.039	0.05	0.041	0.047	0.004	0.029	0.027	0	0.006	0.056	0.787	0	0.302	0	0
0.059	0.042	0.04	0.022	0.026	0.024	0.06	0.034	0.008	0.105	0.148	0	0.386	0.051	0.087
0.039	0.039	0.035	0.022	0.004	0.034	0.011	0	0.009	0	0.037	0	0.332	0	0
0.039	0	0.035	0.022	0.007	0.039	0.005	0.003	0.005	0	0.55	0	0.4	0.051	0.07
0.059	0	0.032	0.022	0.004	0.028	0.042	0	0.006	0	0.173	0	0.334	0	0
0.043	0	0.034	0.022	0.004	0.042	0.016	0.003	0.009	1.3	0.27	0	0.376	0	0
0.039	0.039	0.032	0.022	0.011	0.041	0.006	0.003	0.007	0	0.79	0	0.402	0.081	0.067
0.039	0	0	0.032	0.023	0	0.053	0.002	0	0	0.044	0	0.318	0.15	0.082
0.055	0	0	0.022	0.011	0	0.018	0	0.003	0	0.186	0	0.27	0	0
0.039	0.039	0.034	0.042	0.004	0.037	0.032	0.002	0.009	0	0.041	0	0.374	0	0.058
0.039	0.039	0.032	0.022	0.004	0.059	0.025	0	0.005	0	0.932	0	0.294	0	0
0.039	0.039	0.032	0.022	0.015	0.021	0.007	0.002	0.006	0	0.27	0	0.338	0.051	0.055
0.039	0.041	0.038	0.028	0.066	0.025	0.031	0.014	0.007	0.056	0.714	0	0.384	0.051	0.057
0.039	0.039	0.032	0.022	0.011	0.024	0.039	0.005	0.005	0	0.438	0	0.336	0	0.062
0.1	0	0.032	0.022	0.004	0.032	0.006	0.002	0.014	0.056	0.562	0	0.474	0.051	0
0	0.039	0.035	0	0.018	0.036	0.011	0.028	0.007	0	0.037	0	0.44	0.051	0.08
0.039	0.039	0.044	0.022	0.022	0.03	0.038	0	0.005	0	0.063	0	0.346	0	0.055
0.044	0.039	0.032	0.032	0.011	0.019	0.031	0	0.008	0	0.08	0	0.404	0	0
0.039	0.041	0.032	0.072	0.011	0.025	0.035	0.002	0.013	0	0.085	0	0.524	0.054	0.061
0.039	0.044	0.032	0.022	0.011	0.035	0.018	0.002	0.015	0	0.107	4	0.66	0.051	0.055
0	0.039	0.041	0.022	0.011	0.018	0.006	0.002	0.005	0.056	2.26	0	0.418	0.051	0.06
0.039	0.039	0	0.022	0.011	0.043	0.012	0.002	0.004	0	0.1	0	0.304	0.051	0
0.039	0.04	0.032	0.028	0.015	0.028	0.039	0.003	0.018	0.056	0.052	0	0.4	0.051	0
0.045	0.044	0.049	0.022	0.015	0.034	0.047	0	0.009	0	0.154	0	0.452	0.051	0.065
