H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0.113	0.048	0.031	0.091	0.097	0.1	0.126	0.159	0.046	0.00709
0.164	0.023	0.016	0.072	0.081	0.417	0.122	0.171	0.457	0.0625
0	0.027	0.031	0.044	0.162	0.063	0	0.233	0.041	0.087
0	0.016	0.044	0.069	0.089	0.063	0	0.112	0.038	0.032
0	0.016	0.016	0	0.103	0	0	0.746	0.035	0.0408
0	0.031	0.028	0.08	0.241	0.126	0.157	0.792	0.052	0.245
0.232	0.013	0.016	0.211	0.088	0.68	0.206	1.1	0.048	0.358
0.132	0.027	0.034	0.038	0.143	0.063	0.082	1.12	0.038	0.0129
0.286	0.012	0.029	0.078	0.071	0.063	0.14	2.46	0.052	0.298
0.123	0.021	0.037	0.06	0.071	0.063	0.092	2.77	0.042	0.216
0.615	0.026	0.03	0.717	0.11	0.857	0.106	0.234	0.117	0.118
0	0.048	0.058	0	0.147	0.206	0.106	0.074	0.033	0.103
0.141	0.027	0.02	0.048	0.071	0.063	0.082	0.086	0.035	0.0311
0.197	0.021	0.058	0.062	0.13	0.063	0.154	0.298	0.035	0.0808
0.188	0.034	0.022	0.059	0.295	0.114	0.082	0.934	0.046	0.124
0.255	0.017	0.032	0.052	0.126	0.063	0	0.882	0.044	0.0275
0	0.02	0.026	0.081	0.214	0.114	0.082	0.428	0.039	1.37
0.282	0.007	0.032	0.082	0.367	0.093	0.135	1.64	0.066	2.62
0.139	0.007	0.031	0.075	0.141	0.063	0.082	0.677	0.045	0.0701
0.426	0.013	0.016	0.325	0.198	1.69	0.082	0.242	0.239	0.169
0	0.022	0.038	0.067	0.084	0.078	0.121	0.09	0.047	0.0868
0.232	0.036	0.04	0.115	0.108	0.119	0.102	0.397	0.075	0.0701
0.59	0.046	0.016	0.246	0.081	0.615	0.194	1.65	0.046	0.447
0	0.04	0.02	0.076	0.071	0.063	0.143	0.033	0.043	0.175
0	0.021	0.03	0	0.071	0.104	0.094	0.362	0.045	0.105
0.188	0.029	0.023	0	0.205	0.063	0.11	0.288	0.033	0.0777
0	0.016	0.016	0.038	0.382	0.063	0.082	0.419	0.044	0.192
0.565	0.024	0.037	0.056	0.084	0.083	0.082	0.044	0.032	0.48
0	0.013	0.05	0.066	0.112	0.088	0.082	1.08	0.032	0.237
0	0.032	0.016	0.038	0.071	0.063	0.115	0.528	0.042	0.0444
0.04	0.03	0.03	0.061	0	0.063	0	0.025	0.057	0.00972
0	0.026	0.03	0.084	0.161	0.063	0.082	0.016	0.051	0.0205
0	0.025	0.041	0.038	0.134	0.063	0.082	0.441	0.034	0.0352
0	0.028	0.058	0.044	0.095	0.154	0.082	0.346	0.032	0.0245
0.225	0.024	0.022	0.056	0.112	0.063	0.082	0.335	0.034	0.0378
0	0.034	0.031	0.069	0.153	0.063	0.11	0.527	0.06	0.0488
0	0.018	0.053	0	0.071	0.063	0.106	0.024	0.033	0.126
0	0.021	0.022	0.047	0.071	0	0.082	0.145	0.033	0.00373
1.19	0.021	0.031	0.492	0	0.676	0.082	38.5	0.98	0.502
0.453	0.012	0.028	0.351	0.122	0.722	0.112	1.08	0.13	0.392
0.832	0.022	0.029	0.055	0.071	0.063	0.094	0.084	0.032	0.223
0	0.033	0.064	0.038	0.111	0.088	0.082	1.83	0.034	0.168
0	0.027	0.053	0.064	0.098	0.088	0.082	1.81	0.037	0.0374
0.066	0.039	0.016	0.072	0.076	0	0.082	0.044	0.052	0
0.066	0.027	0.029	0.062	0.071	0.063	0.203	0.186	0.043	0.00359
0	0.044	0.038	0.038	0.099	0.063	0.13	0.104	0.038	0.0996
0.215	0.034	0.04	0.077	0.227	0.209	0.11	0.107	0.032	0.117
0.04	0.025	0.037	0.038	0.071	0.088	0.09	0.096	0.038	0.00491
0	0.025	0.058	0.067	0.097	0.138	0.135	0.125	0.043	0.353
0.224	0.034	0.038	0.056	0.147	0.063	0	2.18	0.038	0.0873
0	0.038	0.031	0.04	0.071	0.063	0.082	0.177	0.032	0.0522
0.25	0.054	0.032	0.056	0.118	0.063	0.093	2.11	0.04	0.00464
0.04	0.011	0.039	0.038	0.111	0.093	0.082	0.082	0.047	0.224
1.05	0.019	0	0.073	0.148	0.076	0.082	5.69	0.055	0.102
0.222	0.037	0.026	0.076	0.237	0.132	0.099	0.429	0.036	0.0598
0.198	0.024	0.031	0.071	0.089	0.118	0.127	0.333	0.173	0.057
0	0.019	0.038	0.064	0.077	0.063	0.082	0.013	0.032	0.0719
0	0.014	0.037	0.068	0.172	0.295	0.082	0.151	0.055	0.0873
0.126	0.019	0.041	0.463	0.088	0.56	0.098	0.146	0.493	0.183
0.23	0.03	0.026	0.058	0.24	0.143	0.082	0.242	0.032	0.0516
0	0.019	0.021	0.05	0.084	0.063	0.082	0.1	0.046	0.0347
0	0.041	0.03	0.08	0.111	0.063	0.082	0.603	0.033	0.155
0	0.007	0.05	0.129	0.203	0	0.082	0.561	0.032	0.265
0	0.018	0.027	0.04	0.098	0	0.082	0.083	0.042	0.00941
0.144	0.034	0.046	0.069	0.162	0.063	0.082	0.101	0.033	0.0251
0	0.039	0.039	0.06	0.084	0.063	0.082	0.054	0.053	0.023
0	0.027	0.038	0	0.084	0.063	0.082	0.42	0.038	0.0382
0.054	0.034	0.026	0.056	0.071	0.063	0.082	0.283	0.038	0.00332
0.645	0.02	0.044	0.096	0.103	0.063	0	1.49	0.034	0.164
0.04	0.011	0.019	0.046	0.071	0.138	0.082	0.07	0.035	0.0323
0.17	0.039	0.034	0.05	0.106	0.063	0.082	0.55	0.032	0.0332
0.206	0.016	0.037	0.044	0.071	0	0.13	0.929	0.032	0.001
0.212	0.049	0.033	0.051	0.071	0.182	0.164	0.073	0.054	0.0882
0	0.024	0.033	0.038	0.091	0.063	0	0.247	0.036	0.0427
0	0.027	0.037	0.146	0.113	0.113	0.094	0.205	0.035	0.0816
0.127	0.026	0.022	0	0.229	0.063	0.082	8.22	0.04	0.0297
0.255	0.023	0.024	0.065	0.124	0.157	0.137	0.216	0.034	0.0302
0	0.007	0.032	0.054	0.157	0.063	0.082	0.158	0.034	0.0473
0.255	0.031	0.016	0.108	0.071	0.341	0.178	0.069	0.037	0.215
0	0.024	0.029	0.053	0.17	0.123	0.094	0.235	0.032	0.0652
0	0.01	0.042	0.038	0.127	0.08	0.082	0.015	0.043	0.0123
0.04	0.011	0.016	0.09	0.103	0.063	0.102	0.098	0.042	0.00855
0	0.038	0.043	0.046	0.098	0.063	0.118	0.029	0.042	0.00459
0.127	0.06	0.101	0.11	0	0.093	0.082	0.004	0.051	0
0	0.018	0.03	0.062	0.081	0.162	0.082	0.162	0.038	0.0085
0	0.036	0.035	0.108	0.122	0.114	0.092	0.163	0.044	0.0101
0	0.018	0.016	0.054	0.149	0.063	0.127	0.261	0.037	0.014
0.419	0.032	0.039	0.076	0.071	0.206	0.132	0.066	0.114	0.0364
0.398	0.026	0.031	0.047	0.272	0.281	0.082	3.32	0.034	0.0907
0.174	0.025	0.042	0.054	0.185	0.157	0.097	0.059	0.231	0.144
0.105	0.036	0.021	0.08	0.097	0.12	0.082	0.927	0.032	0.13
0.481	0.019	0.041	0.265	0.119	0.063	0.098	0.278	0.032	0.0207
0.343	0.022	0.038	0.038	0.265	0.063	0.094	2.56	0.055	0.179
0.224	0.036	0.041	0.052	0.193	0.063	0	0.62	0.062	0.0575
0.349	0.046	0.036	0.056	0.32	0.162	0.198	1.14	0.04	0.0565
0.234	0.035	0.038	0.082	0.078	0	0.082	0.38	0.032	0.0229
1.41	0.041	0.022	0.049	0.17	0.063	0.082	0.403	0.034	0.108
0	0.027	0.037	0.038	0.092	0.224	0.141	0.346	0.047	0.0827
0.221	0.018	0.047	0.047	0.071	0.385	0.231	0.258	0.195	0.0905
0.243	0.017	0.029	0.082	0.071	0.063	0.1	0.083	0.11	0.0141
0.517	0.007	0.039	0.454	0.071	0.607	0.082	4.41	0.814	0.0692
0.349	0.036	0.052	0.046	0.118	0.18	0.121	11	0.044	0.02
0.141	0.033	0	0.038	0.101	0.147	0.13	10.8	0.042	0.0186
0.33	0.036	0.016	0.066	0.219	0.063	0.082	48.9	0.035	0.0254
0.17	0.035	0.038	0.059	0.201	0.132	0.082	53.3	0.041	0.0324
0	0.024	0.037	0	0.14	0.097	0.138	1.18	0.039	0.0951
0.17	0.024	0.016	0.038	0.15	0.189	0.088	0.097	0.291	0.216
0.18	0.017	0.046	0.038	0.084	0	0.082	0.02	0.047	0.0478
0.45	0.015	0.03	0.085	0.071	0.099	0.092	0.178	0.081	0.289
0.188	0.007	0.016	0.074	0.117	0.104	0.222	0.063	0.04	0.128
0.04	0.032	0.037	0.053	0.096	0.063	0.082	0.454	0.038	0.0504
0.205	0.012	0.025	0.056	0.096	0.063	0	1.11	0.032	0.0275
0.832	0.029	0.016	0.156	0.071	0.129	0.113	1.15	0.058	0.175
0.141	0.021	0.068	0.062	0.143	0.093	0.082	0.308	0.04	0.0351
0.735	0.007	0.037	0.424	0.071	0.551	0.106	0.194	0.173	0.0219
0.04	0.022	0.016	0.071	0.071	0.264	0.109	0.156	0.041	0.0862
0.206	0.007	0.016	0.049	0.071	0.162	0.114	0.184	0.049	0.0868
0	0.051	0.05	0.063	0.092	0.119	0.118	0.112	0.041	0.00335
0	0.028	0.016	0.061	0.198	0.135	0.088	0.107	0.04	0.32
0	0.025	0.016	0.038	0.078	0.063	0.133	0.004	0.041	0.048
0.04	0.04	0.037	0.046	0.143	0.113	0.097	0.004	0.039	0.0382
0	0.048	0.025	0.058	0.081	0.063	0.11	0.004	0.04	0.0487
0	0.021	0.043	0.117	0.071	0.138	0.097	0.004	0.04	0.093
0.224	0.016	0	0	0.192	0.063	0.082	0.318	0.036	0.09
0	0.03	0.041	0.055	0.071	0.189	0.101	0.339	0.136	0.0649
0.214	0.026	0.016	0.088	0.145	0.083	0.124	0.256	0.032	0.0509
0	0.029	0.053	0.062	0.093	0.063	0	0.07	0.036	0.00491
0.164	0.038	0.024	0.075	0.12	0.063	0.101	0.014	0.046	0.00627
0	0.05	0.016	0.038	0.172	0.098	0.105	0.018	0.062	0.00344
0	0.027	0.029	0.087	0.071	0.189	0.092	0.062	0.263	0.00373
0	0.039	0.016	0.073	0.071	0.169	0.191	0.083	0.076	0.00512
0.224	0.04	0.028	0.038	0.183	0.063	0.154	0.084	0.037	0.00695
0.962	0.01	0.022	0.038	0.106	0.063	0.151	0.083	0.037	0.00486
0.269	0.013	0.033	0.635	0.084	0.563	0.082	0.103	0.076	0.0241
0	0.02	0.016	0.044	0.226	0.063	0.135	0.488	0.05	0.467
0	0.016	0.016	0.061	0.29	0.092	0.082	0.7	0.038	0.332
0.286	0.029	0.016	0.038	0.188	0.063	0.082	0.601	0.034	0.146
0	0.024	0.023	0.069	0.126	0.097	0	0.954	0.035	0.1
0.17	0.025	0.032	0.088	0.071	0.1	0.082	0.066	0.052	0.322
0.17	0.039	0.037	0.066	0.277	0.063	0.082	0.248	0.034	0.0302
0	0.026	0.042	0.038	0.193	0.088	0.105	0.18	0.047	0.205
0.682	0.025	0.033	0.056	0.111	0.176	0.103	0.661	0.06	0.0561
0.184	0.014	0.016	0.048	0.104	0.171	0.154	0.078	0.042	0.0131
0	0.044	0.049	0.078	0.094	0.063	0	0.486	0.039	0.0812
0	0.017	0.027	0.094	0.25	0.362	0.187	0.448	0.045	0.559
0	0.011	0.016	0.067	0.123	0	0	0.71	0.052	0.018
0	0.019	0	0.108	0.135	0.078	0.082	0.955	0.039	0.0155
0	0.036	0.088	0.052	0.095	0.063	0	0.15	0.035	0.0142
0.283	0.025	0.03	0.069	0.209	0.063	0.082	0.594	0.032	0.157
0	0.03	0.056	0.07	0.157	0.162	0.082	2.17	0.034	0.321
0	0.019	0	0	0.088	0.063	0.082	2.59	0	0.162
0.777	0.007	0.027	1.2	0.071	2.44	0	2.19	0.799	0.35
0	0.034	0.032	0.038	0.122	0.063	0.082	0.142	0.038	0.0214
0.322	0.03	0.047	0.09	0.107	0.104	0.082	0.028	0.037	0.115
0	0.034	0.031	0.092	0.191	0.063	0.097	0.064	0.034	0.032
0	0.011	0.028	0.047	0.314	0.141	0.11	0.004	0.051	0.0275
0	0.054	0.016	0.048	0.325	0.316	0.096	0.554	0.036	0.0506
1.08	0.007	0.042	1.35	0	2.69	0	2.26	0.279	0.178
0.148	0.04	0.04	0.102	0.151	0.168	0.145	4.17	0.042	0.357
0.239	0.022	0.033	0.077	0.183	0	0.082	18.7	0.032	0.281
0.04	0.047	0.027	0.038	0.212	0.063	0.082	0.111	0.032	0.013
0.155	0.031	0.035	0	0.196	0.113	0	0.194	0.034	0.0725
0	0.035	0.044	0.045	0.071	0.063	0.106	0.052	0.054	0.0043
0	0.02	0.042	0.06	0	0.097	0.144	0.114	0.057	0.0015
0	0.026	0.054	0.08	0.071	0.196	0.113	0.138	0.043	0.0015
0.43	0.035	0.042	0.038	0.071	0.063	0.128	0.141	0.1	0
0.04	0.029	0.026	0.048	0.071	0.155	0.082	0.916	0.032	0.2
0.357	0.019	0.039	0.791	0.071	0.416	0.082	0.713	0.253	0.084
0	0.022	0.016	0.038	0.076	0.088	0.082	0.206	0.054	0.149
0.606	0.019	0.064	0	0.071	0.063	0.151	0.025	0.053	0.0141
0.04	0.038	0.041	0.044	0.083	0	0.082	0.023	0.039	0.0197
0	0.045	0.062	0.079	0.131	0.063	0.082	0.103	0.032	0.00723
0.282	0.016	0.051	0.277	0.071	0.758	0.122	2.55	0.059	0.144
0	0.007	0.054	0.038	0.324	0.114	0	0.084	0.048	0.0271
0	0.024	0.032	0.073	0.157	0	0.082	0.091	0.04	0.0687
0	0.039	0.027	0.043	0.071	0.063	0.082	4.08	0	0.0095
0	0.034	0.026	0.058	0.087	0.269	0.082	8.77	0.04	0
0.255	0.02	0.035	0.049	0.1	0	0.089	10.8	0.032	0
0	0.027	0.03	0.062	0.105	0.212	0.089	0.914	0.046	0.185
0.04	0.016	0.048	0.072	0.071	0.143	0	0.112	0.033	0.0011
0	0.026	0.042	0.108	0.101	0.063	0.082	0.301	0.047	0.104
0.709	0.015	0.032	0.792	0.071	1.64	0.082	0.77	0.954	0.34
0	0.029	0.063	0.05	0.251	0.063	0.187	7.69	0.033	0.362
0.04	0.041	0.016	0.084	0.096	0	0.082	0.1	0.032	0.0563
0.197	0.036	0.041	0.329	0.108	0.259	0.216	1.55	0.036	0.071
0.712	0	0.016	0.692	0	1.29	0.109	0.129	0.419	0.161
0	0.027	0.055	0.082	0.071	0.157	0.09	0.114	0.056	0.0168
0.703	0.016	0.024	0.523	0.071	1.48	0.151	5.46	0.096	0.34
0.255	0.03	0.049	0.038	0.214	0.231	0.082	0.782	0.041	0.431
0.208	0.015	0	0.087	0.217	0.113	0.106	0.679	0.043	0.298
0	0.02	0.04	0.052	0.111	0	0.114	0.659	0.05	0.00617
0.202	0.046	0.036	0.09	0.164	0.164	0.103	0.619	0.054	0.00159
0	0.033	0.035	0.08	0.258	0.063	0.082	0.41	0.073	0.00338
0	0.011	0.042	0.059	0.071	0.063	0	0.052	0.035	0.0839
0	0.031	0.016	0.056	0.099	0.083	0.082	1.1	0.037	0.0173
0.105	0.04	0.016	0.042	0.117	0.147	0.082	1.1	0.032	0.0219
0.403	0.007	0.016	0.068	0.071	0.102	0.168	1.11	0.039	0.0289
0.176	0.02	0.016	0.061	0.167	0.097	0.121	0.324	0.044	0.116
0	0.022	0.024	0.047	0.082	0.208	0.146	0.346	0.032	0.0612
0	0.028	0.016	0.043	0.126	0.147	0.082	1.61	0.042	0.00623
0	0.007	0.037	0.038	0.196	0.063	0.082	16.5	0.039	0.0913
0.161	0.038	0.037	0.172	0.472	0.963	0.179	1.36	0.038	0.191
0.406	0.012	0.051	0.212	0.091	4.42	0.357	0.091	0.255	0.363
0.224	0.032	0.016	0.184	0	1.34	0.094	0.238	0.878	0.45
0	0.021	0.028	0	0.098	0.063	0.082	4.52	0.038	0.108
0.223	0.014	0.042	0.328	0.071	0.22	0.109	0.023	0.066	0.0367
0.206	0.018	0.016	0.08	0.099	0.063	0.082	0.147	0.044	0.0351
0	0.014	0.016	0.038	0.084	0.212	0.082	0.154	0.037	0.0378
0.358	0.019	0.02	0.082	0.226	0.222	0.082	0.306	0.035	0.197
0	0.041	0.028	0.052	0.258	0.091	0.102	0.634	0.049	0.234
0	0.028	0.03	0.053	0.119	0.063	0.082	0.072	0.043	0.0951
0.17	0.025	0.016	0.056	0.085	0.063	0.106	17.8	0.046	0.0186
0	0.02	0.042	0.09	0.071	0.063	0.115	0.073	0.079	0.0569
0.249	0.031	0.016	0.068	0.071	0.088	0.106	0.328	0.032	0.219
2.31	0.03	0.024	0.082	0.303	0.063	0.082	0.584	0.038	0.116
0.542	0.022	0.044	0.038	0.11	0.063	0.082	0.157	0.032	0.0724
0	0.036	0.046	0.038	0.071	0	0	0.028	0.044	0.0674
0.785	0.007	0.034	1.19	0.071	2.74	0.153	4.4	1.6	4.61
0.322	0.031	0.02	0.082	0.122	0.1	0.082	0.823	0.04	0.135
0	0.033	0.072	0.094	0.078	0.063	0.121	0.021	0.045	0.0467
0.04	0.025	0.016	0.04	0.117	0	0.082	0.381	0.035	0.00785
0.341	0.013	0.041	0.421	0.071	0.471	0.161	0.344	0.241	0.0505
1.23	0.025	0.016	0.483	0.078	2.15	0.148	3.45	0.083	0.135
0.163	0.047	0.026	0.186	0.081	0.553	0.133	1.91	0.042	0.255
0	0.019	0.016	0.056	0.1	0.088	0.094	0.5	0.057	0.218
0	0.022	0.052	0.058	0.204	0.131	0.082	1.88	0.039	0.0771
0.316	0.026	0.016	0	0.08	0.063	0.098	0.232	0.034	0.0886
0	0.019	0.033	0.082	0.071	0.063	0.082	0.046	0.032	0.0191
0.86	0.007	0.016	0.277	0.097	1.94	0.134	0.39	0.079	0.532
0	0.034	0.016	0.059	0.155	0.197	0.082	0.081	0.032	0.116
0	0.03	0.026	0.047	0.087	0.132	0.143	2.26	0.033	0
0	0.007	0.041	0	0.096	0	0.082	0.108	0.04	0
0.124	0.017	0.016	0.073	0.071	0.063	0.082	3.34	0.032	0.0683
0	0.021	0	0.05	0.098	0	0.082	1.09	0.034	0.0293
0.494	0.026	0.037	0.262	0.071	0.402	0.082	0.112	1.41	0.534
0.282	0.018	0.045	0.069	0.209	0.088	0.22	0.404	0.248	0.47
0.19	0.007	0.048	0.038	0.102	0.078	0.082	0.004	0.032	0.0159
0	0.013	0.06	0.056	0	0.063	0	0.014	0.034	0.002
0.942	0.007	0.016	0.044	0.077	0.113	0	1.11	0.036	0.0707
0.127	0.007	0.033	0.176	0.071	0.297	0.082	0.06	0.053	0.0015
0	0.017	0.05	0.056	0.098	0.063	0	0.601	0.033	0.056
0	0.045	0.035	0	0.071	0	0.082	0.12	0.039	0.0196
0.188	0.007	0.047	0	0.114	0	0.082	0.085	0.043	0.141
0.04	0.017	0.016	0.061	0.212	0.063	0.082	5.22	0.042	0.0786
0	0.032	0.016	0.038	0.096	0	0	0.004	0.032	0.032
0.322	0.012	0.016	0.062	0.11	0.123	0	0.276	0.036	0.0576
0	0.029	0.047	0.038	0.108	0.063	0.082	0.146	0.05	0.0354
0	0.054	0.059	0.082	0.113	0	0	0.123	0.034	0.0124
0	0.022	0.037	0.047	0.071	0.063	0.082	0.091	0.033	0.109
0.224	0.019	0.026	0.047	0.071	0.138	0.082	0.077	0.036	0.014
0.186	0.364	0.065	0.358	0.11	0.303	0.098	0.137	0.852	0.0303
0	0.027	0.023	0.068	0.127	0.063	0.082	0.056	0.032	0.0187
0	0.017	0.054	0.058	0.101	0.063	0.089	0.082	0.04	0.046
0.173	0.007	0.045	0.047	0.088	0.063	0.103	0.149	0.034	0.0755
0.04	0.046	0.031	0.061	0.103	0.063	0.082	0.123	0.062	0.0307
0.206	0.045	0.016	0.065	0.071	0	0.089	0.028	0.033	0.00336
0	0.007	0.033	0.089	0.087	0.083	0	0.594	0.048	0.113
0	0.023	0.037	0.05	0.071	0.063	0	0.448	0.051	0.0688
0.285	0.017	0.055	0.098	0.071	0.063	0.114	0.076	0.034	0.0604
0	0.04	0.016	0.072	0.087	0.063	0.082	0.066	0.036	0.0566
0.492	0.019	0.016	0.062	0.143	0	0.082	6.25	0.053	0.0155
0	0.02	0.046	0.038	0.096	0.063	0.082	0.06	0.05	0.0175
0	0.007	0.032	0.064	0.071	0.063	0.082	0.062	0.042	0.0407
0	0.007	0.044	0.038	0.153	0.105	0	0.825	0.038	0.0268
0.164	0.023	0.016	0.057	0.071	0.231	0.082	0.709	0.045	0.0249
0	0.018	0.016	0.07	0.071	0.097	0.082	0.325	0.034	0.0813
0.557	0.016	0.058	0.098	0.12	0.316	0.082	0.14	0.04	0.0596
0.255	0.03	0.027	0.076	0.145	0.063	0.082	0.296	0.04	0.0821
0.188	0.026	0	0.044	0.085	0.063	0	0.13	0.05	0.135
0.249	0.026	0.016	0.164	0.18	0.063	0	0.151	0.043	0.019
0.63	0.027	0.016	0.105	0.141	0.063	0	0.1	0.036	0.0171
0.237	0.025	0.022	0.098	0.118	0.063	0.1	0.309	0.065	0.0501
0.322	0.012	0.037	0.038	0.088	0.12	0.082	0.381	0.036	0.0555
0.537	0.007	0.038	0.471	0.071	1.48	0.082	0.409	0.077	0.082
0	0.007	0.016	0.08	0.114	0.097	0.082	0.474	0.036	0.046
0	0.025	0.036	0.056	0.071	0.085	0.146	0.068	0.043	0.318
0	0.013	0	0.053	0.112	0.088	0.082	0.128	0.049	0.0513
0	0.023	0.016	0.067	0.118	0	0	0.164	0.032	0.044
0.156	0.015	0.03	0.072	0.091	0.063	0.082	0.28	0.096	0.0453
0.182	0.022	0.043	0.167	0.136	0.222	0.082	0.079	0.079	0.216
0	0.227	0.027	0.06	0.211	0.063	0.082	0.327	0.053	0.0563
0	0.031	0.016	0	0.071	0.063	0.082	0.194	0.032	0.0475
0	0.012	0	0.048	0.166	0.063	0.082	0.066	0.036	0.012
0.11	0.022	0.027	0.075	0.117	0.108	0.082	52	0.055	0.143
0.203	0.035	0.042	0.516	0.071	0.169	0.094	0.491	0.118	0.0785
0.144	0.007	0.034	0.059	0.123	0.236	0.103	0.313	0.06	0.0255
0.389	0.034	0.037	0.39	0.096	0.861	0	0.084	1.89	0.128
0	0.007	0.016	0.038	0.076	0.063	0	0.697	0.034	0.0182
0	0.007	0.04	0.038	0.071	0.063	0.187	0.091	0.041	0.0485
0	0.025	0.045	0.047	0.077	0	0.082	0.15	0.036	0.848
0	0.015	0.024	0.102	0.071	0	0	0.539	0.032	0.0677
0	0.036	0.016	0.038	0.088	0	0.082	0.081	0.036	0.0705
0	0.019	0.066	0.056	0.071	0.097	0.082	0.164	0.035	0.0191
0.228	0.024	0.041	0.038	0.104	0.063	0	0.175	0.039	0.0144
0	0.02	0.051	0.07	0.112	0.063	0.098	10.1	0.033	0.00845
0	0.062	0.026	0.059	0.141	0.063	0.082	5.1	0.041	0.0163
0.183	0.025	0.037	0.077	0.151	0.156	0.106	0.896	0.102	0.105
0	0.033	0.05	0.092	0.098	0.063	0.082	0.163	0.042	0.0371
0.125	0.025	0.068	0.06	0.182	0.063	0.082	0.156	0.032	0.0279
0	0.015	0.025	0.056	0.101	0.063	0	0.134	0.036	0.00475
0.204	0.021	0.024	0.178	0.105	0.26	0.104	0.066	0.104	0.36
0.124	0.041	0.035	0.045	0.234	0.063	0	0.064	0.07	0.00783
0.239	0.018	0.039	0	0.071	0.063	0.082	0.243	0.048	0.00882
0	0.029	0.039	0.048	0.082	0.063	0.09	1.38	0.034	0.061
0	0.062	0.037	0.129	0.165	0.063	0.082	0.214	0.032	0.0233
0.36	0.022	0.033	0.07	0	0.324	0.126	0.407	0.038	0.0476
0	0.023	0.027	0.048	0.071	0	0.082	0.083	0.034	0.00455
0.178	0.013	0.026	0.191	0.081	0.272	0.082	0.501	0.062	0.0416
0	0.019	0.024	0.044	0.081	0.063	0.082	0.08	0.04	0.04
0	0.034	0.016	0.044	0.071	0.163	0	0.184	0.051	0.00845
0.594	0.048	0.016	0.124	0.22	0.13	0.082	0.165	0.039	0.0757
0.105	0.029	0.02	0.042	0	0.063	0.082	0.055	0.036	0.0026
0.559	0.007	0.036	0.055	0.118	0.063	0.115	6.69	0.053	0.57
0	0.03	0.037	0.047	0.102	0.076	0.125	0.806	0.038	0.0306
0.337	0.014	0.02	0.055	0.071	0.135	0.106	0.027	0.052	0.00172
0.318	0.022	0.016	0.445	0.071	0.375	0.13	0.067	0.049	0.0135
0	0.007	0.027	0.083	0.174	0	0.082	3.07	0.032	0.0554
0	0.022	0.016	0.049	0.116	0	0	0.182	0.032	0.00473
0	0.035	0.016	0.038	0.071	0.063	0.082	0.191	0.041	0.00841
0	0.025	0	0.084	0.071	0	0.082	0.457	0.038	0.0159
0	0.043	0.05	0.06	0.12	0.063	0.082	0.409	0.033	0.011
0.17	0.032	0.024	0.043	0.096	0.104	0.1	0.264	0.037	0.0076
0.188	0.007	0.016	0.056	0	0.063	0.082	0.296	0.058	0.0123
0	0.053	0.016	0.129	0.214	0.1	0.098	0.248	0.032	0.067
0.301	0.023	0.016	0.06	0.093	0.063	0	0.161	0.036	0.032
0.121	0.029	0.016	0.05	0.253	0.13	0.082	0.278	0.04	0.0928
0.186	0.011	0.028	0.1	0.071	0.063	0.119	0.217	0.081	0.0389
0.105	0.024	0.016	0.044	0.088	0.105	0.082	0.246	0.037	0.0231
0.448	0.112	0.016	0.047	0.218	0.063	0	0.833	0.04	0.0863
0.365	0.007	0.016	0.131	0.078	0.133	0.082	1.62	0.045	0.0542
0.653	0.022	0.016	0.086	0.152	0.156	0.136	0.615	0.208	0.204
0	0.022	0.064	0.078	0.071	0.138	0.089	0.061	0.034	0.00941
0.255	0.038	0	0.066	0.129	0.063	0.164	0.077	0.038	0.0303
0.26	0.036	0.037	0.106	0.097	0.063	0	0.553	0.036	0.0648
0.17	0.007	0.016	0.064	0.165	0.063	0	0.358	0.044	0.0627
0.69	0.017	0.022	0.039	0.103	0.063	0.082	0.311	0.05	0.125
0.22	0.024	0.066	0.196	0	0.243	0.088	0.157	0.285	0.11
0	0.036	0.016	0.038	0.162	0.063	0	0.845	0.047	0.0415
0	0.026	0.047	0.059	0.081	0.229	0.082	0.97	0.032	0.0322
0	0.026	0.034	0.093	0.175	0.147	0.11	0.37	0.045	0.291
0	0.016	0.05	0.052	0.088	0	0	0.054	0.036	0.0366
0	0.025	0.028	0.041	0.223	0.063	0	0.636	0.051	0.19
0.04	0.023	0.048	0.04	0.097	0.063	0.082	0.041	0	0
0.075	0.031	0.027	0.038	0.081	0.088	0	0.7	0.032	0.0341
0	0.015	0.037	0.038	0.382	0.063	0	0.332	0.035	0.239
0.224	0.007	0.016	0.098	0.071	0.242	0.082	0.197	0.098	0.0673
0.219	0.031	0.016	0.057	0.112	0.145	0.165	0.453	0.053	0.229
0.04	0.026	0.016	0.038	0.112	0.083	0.082	0.229	0.038	0.534
0.188	0.022	0.016	0.038	0.077	0	0	0.482	0.047	0.0096
0	0.02	0.016	0.071	0.071	0.063	0.146	0.354	0.032	0.0758
0.123	0.032	0.016	0.069	0.101	0.063	0	0.273	0.04	0.023
0	0.007	0.016	0.09	0.071	0	0.082	0.108	0.132	0.013
0.282	0.022	0.016	0	0.077	0	0.082	0.205	0.032	0.0685
0	0.024	0.016	0.057	0.158	0.063	0	0.307	0.032	0.09
0.497	0.016	0.016	0.502	0.071	1.49	0.082	0.436	0.173	0.162
0.441	0.014	0.016	0	0.078	0.063	0.082	0.108	0.032	0.0858
0.17	0.058	0.016	0.038	0.112	0	0	0.163	0.034	0.0707
0	0.036	0.036	0.088	0.071	0.063	0.082	0.177	0	0
