H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0.078	0.058	0.048	0.047	0.177	0.215	0.054	1.54	0.037	0.0476
0	0	0.048	0.038	0	0	0.043	0.027	0.037	0.223
0.111	0.038	0.048	0.038	0.09	0.074	0.053	0.061	0.036	0.0234
0	0.032	0.079	0.076	0.071	0.072	0.049	1.21	0.032	0.0748
0.123	0.044	0.05	0.074	0.076	0.106	0.059	0.052	0.033	0
0	0.03	0	0.159	0	0	0	0.024	0.053	0
0	0.047	0.048	0.055	0	0	0	0.024	0.049	0
0	0.059	0.048	0.1	0.178	0.077	0	0.312	0.04	0.0536
0.098	0.052	0.048	0.066	0.091	0.196	0.064	0.041	0.035	0.0216
0	0.042	0.048	0.038	0.082	0.128	0	0.255	0.036	0.0652
0.022	0.038	0.058	0.038	0.102	0.072	0.068	0.3	0.032	0.14
0.022	0.047	0.051	0.052	0.079	0.076	0	0.059	0.036	0.0228
0.022	0.04	0.048	0	0.092	0.063	0.074	0.158	0.032	0.0168
0.022	0.036	0.048	0.08	0.078	0.063	0.046	0.073	0.032	0
0.142	0.057	0.048	0.132	0.176	0.671	0.161	0.349	0.06	0.103
0.163	0.03	0.068	0.052	0.146	0	0.05	0.299	0.032	0.0479
0.145	0.03	0.079	0.108	0.08	0.31	0.115	0.244	0.046	0.0836
0.177	0.032	0.048	0.175	0.115	0.592	0.191	0.268	0.069	0.0923
0	0.039	0.048	0.07	0.071	0	0.018	0.558	0.032	0.0662
0.022	0.047	0.051	0.049	0.095	0.106	0.028	0.405	0.032	0.0469
0.022	0.033	0.049	0.038	0.071	0	0.027	0	0	0
0.022	0.038	0.048	0.052	0.159	0.063	0.114	0.342	0.042	0.0278
0.022	0.052	0.051	0.048	0	0	0.066	0.146	0.032	0.0452
0.022	0.03	0.051	0.038	0.096	0	0.055	0.48	0.044	0.033
0	0.042	0.065	0.069	0	0.063	0.018	0.517	0.032	0.068
0	0.046	0.053	0.038	0	0.108	0.018	0.486	0.032	0.0496
0.691	0.044	0.079	0.582	0.08	0.374	0.059	0.26	0.224	0.103
0.022	0.054	0.05	0.063	0.096	0.093	0.085	0.02	0.038	0.0971
0.478	0.038	0.09	0.37	0.118	0.151	0.078	0.09	0.076	0.172
0.03	0.03	0.1	0.08	0.134	0.12	0.094	0.382	0.051	0.117
0	0.043	0	0.038	0.073	0	0.018	0.273	0.032	0.0488
0.022	0.046	0	0.07	0.112	0.308	0.032	0.055	0.032	0.142
0.188	0.04	0.048	0.049	0.077	0.063	0.043	0.194	0.033	0.0444
0	0.05	0.048	0.038	0	0.25	0.018	0.81	0.033	0.321
0.105	0.041	0.05	0.391	0.071	0.141	0.027	0.809	0.061	0.0391
0.067	0.03	0.079	0.044	0.105	0.063	0.068	0.016	0.032	0.0548
0.022	0.03	0.048	0.038	0.105	0.092	0.025	0.029	0.038	0.0132
0	0.03	0.058	0.038	0.103	0	0.07	0.112	0.035	0.0282
0.022	0.042	0.061	0.038	0.087	0.063	0.018	0.186	0.032	0.0782
0	0.05	0.048	0.038	0	0	0	0.04	0.037	0.133
0.022	0.03	0.052	0.047	0.074	0	0.018	0.133	0.039	0.121
0	0.039	0.068	0.038	0.071	0.076	0.078	0.325	0.036	0.0194
0	0	0.052	0	0.096	0	0.018	0.009	0	0
0	0.049	0.058	0.071	0	0	0	0.993	0.04	0.0512
0.022	0.034	0.048	0.038	0.071	0	0.055	0.333	0.032	0.0188
0.089	0.045	0.048	0.038	0.109	0.148	0.018	0.287	0.036	0.0476
0	0.04	0.049	0.038	0.075	0.328	0.024	0.305	0.032	0.0404
0	0.048	0	0.038	0	0	0.034	0.011	0.032	0.0316
0	0.036	0.048	0.066	0.104	0	0	0.097	0.034	0.228
0.115	0.048	0.048	0.156	0.086	0.256	0.117	0.056	0.072	0.19
1.12	0.035	0.048	1	0.804	0.487	0.183	3.49	0.752	0.937
0.187	0.039	0.051	0.513	0.073	0.161	0.11	0.122	0.149	0.262
0	0.044	0.051	0.038	0	0.063	0	0.013	0.039	0.0806
0	0.047	0.048	0.038	0.071	0	0.018	0.788	0.032	0.0539
0	0.03	0	0.049	0.071	0	0.066	0.797	0.036	0.022
0	0.057	0.082	0.079	0.103	0.084	0.079	0.373	0.036	0.0483
0.064	0.064	0.048	0.078	0.099	0.08	0.138	0.611	0.048	0.142
0.022	0.046	0.072	0.071	0.071	0.379	0.076	0.06	0.09	0.0486
0.064	0.034	0	0.08	0.135	0	0.06	0.073	0.047	0.222
0.022	0.03	0.048	0.08	0.104	0	0.076	0.572	0.044	0.0625
0	0.04	0.061	0.038	0	0	0	0.083	0.032	0
0.022	0.042	0	0.038	0.071	0	0.018	0.174	0.035	0.0382
0.022	0.037	0.073	0.038	0.071	0.063	0.018	0.044	0.039	0.0244
0	0.046	0.054	0.038	0.071	0	0.133	0.039	0.036	0.0965
0.105	0.03	0.048	0.052	0.097	0.182	0.066	1.28	0.048	0.269
0	0.033	0.048	0.087	0.071	0	0.048	0.329	0.032	0.105
0.071	0.034	0.06	0.1	0.087	0.876	0.096	0.069	0.043	0.044
0.022	0.03	0.048	0.038	0.075	0	0.05	0.029	0.032	0.0219
0.132	0.04	0.051	0.081	0.1	0.067	0.06	0.085	0.043	0.0136
0.348	0.041	0.05	0.29	0.107	0.063	0.085	0.025	0.161	0.181
0.022	0.037	0.048	0.038	0.118	0.063	0.018	0.076	0.032	0.0266
0.022	0.051	0.048	0.052	0.121	0.08	0.095	0.291	0.04	0.0684
0.81	0.045	0.048	0.038	0.071	0.063	0.018	0.46	0.032	0.162
0.077	0.03	0.071	0.092	0.071	0	0.047	0.153	0.044	0
0.06	0.05	0.051	0.07	0.077	0.206	0.086	0.051	0.035	0.0406
0	0.048	0.075	0.047	0.071	0.223	0.018	0.089	0.033	0.0316
0	0.032	0.052	0.038	0.255	0	0	0.072	0.033	0.0229
0.169	0.05	0.051	0.082	0.142	0	0.061	0.613	0.032	0.14
0.283	0.03	0.048	0.038	0.108	0.063	0.058	0.311	0.032	0.0204
0.105	0.032	0.048	0.074	0.099	0.08	0.018	0.258	0.032	0.0325
0.18	0.044	0.052	0.038	0.095	0	0.018	0.229	0.043	0.0158
0	0.038	0.052	0.12	0	0.063	0.044	0.338	0.039	0.0326
0.022	0.032	0.079	0.038	0.083	0.063	0.049	0.341	0.032	0.0341
0.288	0.046	0.048	0.09	0.123	0.133	0.119	0.048	0.038	0.0268
0.553	0.065	0.068	0.054	0.092	0.128	0.085	0.019	0.034	0.0396
0.066	0.034	0.06	0.038	0.079	0.072	0.026	0.282	0.036	0.0267
0.122	0.03	0.097	0.069	0.071	0	0.018	0	0.038	0
0.022	0.03	0.074	0.076	0.073	0.2	0.057	0.117	0.032	0.0225
0.022	0.037	0.048	0.038	0.109	0	0.054	0.121	0.038	0
0.08	0.05	0.048	0.066	0.079	0	0.063	0.093	0.032	0.0244
0.198	0.03	0.05	0.038	0.183	0.063	0.041	1.09	0.033	0.0651
0.168	0.038	0.06	0.08	0.096	0.174	0.12	0.091	0.489	0.189
0.216	0.04	0.096	0.064	0.116	0.588	0.102	0.455	0.118	0.0888
0.156	0.035	0.048	0.038	0.076	0.195	0.04	0.286	0.036	0.0304
0.022	0.038	0.048	0.066	0.228	0.165	0.136	0.749	0.032	0.222
0.114	0.046	0.063	0.052	0.288	0.297	0.074	1.39	0.032	0.0381
0.133	0.046	0	0.038	0.149	0.11	0.06	1.51	0.032	0.0355
0.206	0.03	0.081	0.038	0.078	0.072	0.036	0.033	0.032	0.021
0	0.048	0.062	0.038	0.071	0	0	0.04	0.034	0.0287
0.198	0.034	0.058	0.06	0.189	0.077	0.082	0.307	0.052	0.0271
0.022	0.048	0.048	0.038	0.075	0.207	0.072	0.243	0.035	0.0189
0.022	0.049	0.048	0.038	0.071	0.063	0.057	0.157	0.032	0.0157
0.022	0.034	0.048	0.059	0.125	0.076	0.054	0.062	0.032	0.0163
0	0.034	0.052	0.038	0.144	0.332	0.018	0.056	0.032	0.118
0.022	0.039	0.051	0.038	0.079	0.072	0.056	0.06	0	0.0112
0.22	0.042	0.048	0.056	0.091	0.176	0.099	0.76	0.034	0.0214
0.057	0.044	0.06	0.062	0.1	0.199	0.096	0.785	0.055	0.0628
0.106	0.044	0.05	0.057	0.097	0.074	0.168	0.844	0.038	0.111
0.188	0.046	0.06	0.055	0.123	0.169	0.073	0.034	0.113	0.0428
0.188	0.04	0.051	0.226	0.071	0.185	0.077	0.053	0.063	0.108
0.022	0.053	0.048	0.12	0.077	0.165	0.062	0.172	0.038	0.047
0.085	0.039	0.048	0.038	0.096	0	0.059	0.625	0.032	0.0242
0.108	0.056	0.06	0.038	0.089	0.072	0.121	1.15	0.032	0.0234
0.282	0.033	0.077	0.084	0.21	0.09	0.069	1.14	0.034	0.0487
0.127	0.034	0.048	0.049	0.139	0.201	0.054	0.622	0.032	0.0608
0.635	0.048	0.048	0.334	0.203	0.268	0.09	0.541	0.112	0.185
0	0.03	0.048	0.066	0.071	0.094	0.066	0.585	0.035	0.206
0	0.036	0.059	0.169	0	0.063	0.082	0.559	0.046	0.105
0.07	0.045	0.059	0.047	0.071	0.298	0.028	0.004	0.106	0
0	0.038	0.055	0.038	0	0.08	0.068	0.044	0.033	0.103
0.093	0.03	0.048	0.038	0.148	0	0.042	0.608	0.037	0.0451
0.133	0.048	0.063	0.08	0.078	0	0.054	0.466	0.032	0.0374
0.295	0.035	0.059	0.056	0.136	0.168	0.081	0.483	0.032	0.0448
0.022	0.042	0.048	0.073	0.096	0.063	0.047	0.003	0.056	0.0182
0	0.03	0.048	0.059	0	0.516	0	0.066	0.032	0
0.089	0.042	0.048	0.086	0.105	0.199	0.121	0.029	0.092	0.0469
0.098	0.046	0.048	0.049	0.097	0.063	0.061	0.577	0.034	0.125
0.123	0.04	0.068	0.046	0.107	0	0.018	0.414	0.036	0.139
0.101	0.044	0.1	0.054	0.113	0.063	0.07	0.191	0.036	0.071
0.116	0.043	0.065	0.084	0.404	0.272	0.125	0.1	0.059	0.374
0.119	0.038	0.048	0.055	0.193	0.363	0.086	0.642	0.039	0.0668
0.105	0.03	0.048	0.098	0.125	0.112	0.089	0.375	0.037	0.0577
0.095	0.033	0.06	0.13	0.085	0.086	0.119	0.156	0.047	0.0458
0.082	0.03	0.058	0.046	0.114	0.065	0.106	0.52	0.032	0.0429
0.073	0.034	0.054	0.049	0.111	0.252	0.041	0.156	0.034	0.0463
0.088	0.041	0.054	0.038	0.15	0	0.072	0.07	0.032	0.0464
0.211	0.033	0.061	0.09	0.077	0	0.05	0.216	0.033	0.023
0.123	0.036	0	0.071	0.203	0.093	0.093	0.292	0.035	0.0446
0.096	0.03	0.055	0.038	0.114	0	0.05	0.275	0.032	0.0754
0.114	0.03	0	0.038	0.112	0	0.055	0.435	0.036	0.185
0.186	0.038	0.068	0.056	0.134	0.063	0.049	1.48	0.039	0.105
0.078	0.036	0.048	0.038	0.071	0.132	0.082	0.516	0.032	0.099
1.74	0.043	0	1.94	0.785	0.786	0.261	0.858	0.416	0.221
0.052	0.03	0.05	0.038	0.071	0.299	0.051	0.118	0.032	0.0276
2.71	0.03	0.048	1.36	0.358	1.09	0.285	1.89	0.231	0.816
0.081	0.043	0.048	0.066	0.093	0.136	0.08	1.64	0.06	0.336
0.022	0.05	0.048	0.066	0.077	0.116	0.088	1.78	0.047	0.38
0.022	0.046	0.082	0.059	0.092	0	0.061	0.033	0.032	0.0399
0.022	0.039	0.048	0.038	0.11	0	0.045	0.965	0.037	0.127
1.07	0.035	0.048	0.609	0.735	0.2	0.126	0.779	0.15	0.0984
0.7	0.037	0.048	0.92	0.394	1.78	0.134	0.04	0.775	0.372
0.374	0.037	0.051	0.312	0	0.311	0.06	0.377	0.04	0.0677
0.097	0.033	0.048	0.059	0.151	0.148	0.083	0.061	0.032	0.0312
0.129	0.052	0.06	0.209	0.132	0.074	0.038	4.36	0.037	0.12
0.022	0.056	0.074	0.055	0.108	0	0.072	1.43	0.039	0.276
0	0.043	0.058	0.08	0.15	0.08	0.075	1.72	0.032	0.193
0.09	0.051	0.054	0.052	0.156	0.069	0.119	17.8	0.051	0.692
1.73	0.036	0.05	0.842	0.306	0.368	0.123	21.6	0.069	0.754
0.022	0.048	0.052	0.12	0	0	0.018	0.026	0.067	0.194
0.524	0.03	0.09	0.075	0.105	0.482	0.236	0.142	0.171	3.78
0.23	0.033	0.051	0.092	0.141	0.122	0.083	1.34	0.034	0.0509
0.064	0.043	0.058	0.054	0.116	0.126	0.153	0.207	0.036	0.0238
1.81	0.041	0.048	0.742	0.584	0.772	0.181	0.665	0.726	0.598
0	0.063	0.048	0.045	0.081	0.072	0.018	1.38	0.033	0.121
0.072	0.04	0.051	0.066	0.086	0.126	0.181	0.133	0.124	0.168
1.35	0.041	0.067	0.954	0.41	0.246	0.177	1.55	0.102	0.0778
0.054	0.03	0.05	0.056	0.078	0	0.072	0.129	0.037	0.0192
0.282	0.039	0.072	0.084	0.08	0	0.048	0.202	0.032	0.0281
0.324	0.043	0.066	0.172	0.071	0.083	0.15	0.225	0.054	0.0555
0.031	0.033	0.079	0.07	0.08	0	0.065	1.35	0.032	0.0107
0.022	0.054	0.048	0.038	0.077	0.33	0.05	1.35	0.032	0.0403
0.147	0.03	0	0.066	0.076	0	0.028	1.35	0.036	0.0319
0.111	0.039	0.1	0.067	0.143	0	0.071	0.909	0.032	0.0174
0.13	0.039	0.048	0.038	0.076	0.106	0.148	0.15	0.053	0.0726
0.089	0.046	0.063	0.061	0.151	0.089	0.033	0.336	0.035	0.0438
0.078	0.037	0.063	0.038	0.285	0.132	0.173	4.87	0.048	0.243
0.188	0.03	0.048	0.072	0.152	0.093	0.093	3.33	0.032	0.198
0.108	0.057	0.084	0.201	0.071	0.194	0.062	0.007	0.183	0.122
0.033	0.03	0.048	0.045	0.089	0	0.043	0.055	0.033	0.0045
0.331	0.03	0.048	0.052	0.092	0	0.077	0.047	0.033	0.0489
0.721	0.043	0.048	0.072	0.092	0	0.075	0.688	0.032	0.0582
0.055	0.038	0.048	0.038	0.082	0.181	0.098	0.036	0.038	0.0671
0.205	0.046	0.051	0.082	0.071	0.331	0.088	0.175	0.038	0.0658
0.089	0.035	0.061	0.078	0.187	0.123	0.087	0.483	0.032	0.0355
0.022	0.033	0.048	0.038	0.101	0.106	0.038	0.034	0.038	0.0297
0.182	0.03	0.048	0.074	0.075	0.063	0.074	0.066	0.034	0.0475
0.346	0.03	0.048	0.066	0.134	0.146	0.062	0.428	0.034	0.24
0.022	0.042	0.048	0.038	0.071	0	0.033	0.04	0.032	0.0239
0.022	0.03	0.063	0.038	0.071	0.178	0.039	0.167	0.034	0.0335
0.624	0.04	0.048	0.63	0.49	0.437	0.134	0.965	0.055	0.0536
0.022	0.04	0.048	0.059	0.079	0.074	0.076	0.636	0.034	0.164
0.033	0.04	0.05	0.054	0.149	0.063	0.07	0.888	0.035	0.0389
0.022	0.05	0.077	0.049	0.101	0.065	0.068	0.513	0.036	0.15
0.022	0.042	0.07	0.064	0.092	0.123	0.08	0.017	0.032	0.0253
0	0.03	0.051	0.038	0	0	0	0.009	0	0
0	0.03	0.058	0.059	0	0	0.018	0.006	0.032	0
0.384	0.047	0.048	0.728	0	0.507	0.018	0.045	0.076	0.128
0.022	0.036	0.082	0.066	0.071	0	0.084	0.071	0.034	0.0391
0.324	0.038	0.048	0.732	0.076	0.256	0.067	0.669	0.79	0.176
0.121	0.041	0.058	0.16	0.099	0.409	0.073	0.041	0.038	0.213
0	0.034	0.074	0.073	0.104	0.095	0.152	1.52	0.04	0.166
0.215	0.039	0.048	0.436	0	0.68	0.048	0.154	0.808	0.421
0.022	0.034	0.048	0.038	0.096	0	0.036	0.054	0.032	0.0683
1.25	0.054	0.048	0.983	0.701	2.9	0.121	6.82	0.235	3.87
0.105	0.03	0.048	0.132	0.1	0.2	0.077	0.304	0.938	6.86
0.083	0.041	0.048	0.063	0.223	0.255	0.152	1.99	0.036	0.124
0.236	0.034	0.059	0.18	0.091	1.89	0.168	0.362	0.208	0.317
0.644	0.046	0.075	0.361	0.133	0.448	0.121	0.36	0.125	0.121
0.296	0.043	0.054	0.593	0.077	0.488	0.065	0.232	0.087	0.414
0.022	0.039	0.062	0.072	0.073	0	0.083	4.02	0.037	0.0511
0.133	0.03	0	0.038	0.175	0	0.056	1.01	0.038	0.167
0.746	0.047	0.048	0.355	0.086	0.3	0.137	0.175	1.14	0.254
0.094	0.043	0.048	0.091	0.186	0.306	0.125	0.632	0.211	0.189
0	0.039	0.056	0.087	0	0	0.018	0.254	0.04	0.0486
0.059	0.043	0.07	0.074	0.241	0	0.1	0.821	0.032	0.0437
0.338	0.03	0.058	0.317	0.222	0.27	0.07	0.217	0.067	0.054
0.089	0.032	0.051	0.038	0.083	0.072	0.091	0.717	0.034	0.0464
0.159	0.045	0.063	0.077	0.154	0.063	0.072	0.119	0.034	0.322
0.123	0.059	0.063	0.038	0.13	0.356	0.092	2.28	0.033	0.0484
0.056	0	0.048	0.038	0.079	0.078	0.039	0.023	0.036	0.0333
0.022	0.036	0.048	0.044	0.097	0.092	0.05	0.196	0.045	0.0834
0.152	0.046	0.065	0.038	0.102	0.08	0.054	0.306	0.035	0.119
0.182	0.047	0.055	0.101	0.137	0.08	0.122	0.216	0.047	0.172
1.38	0.038	0.055	0.043	0.087	0.387	0.137	0.037	0.048	0.268
0.022	0.102	0	0.038	0.138	0	0.078	0.086	0.032	0.0189
0.376	1.23	0.109	0.222	2.3	0.61	0.203	0.872	0.811	0.796
0.188	0.03	0.055	0.059	0.078	0	0.045	0.076	0.032	0.0558
0.535	0.034	0.048	0.288	0.08	0.198	0.109	0.269	0.058	0.338
0	0.041	0.065	0.097	0	0.106	0.058	0.102	0.039	0.124
0	0.037	0.092	0.11	0.071	0.164	0	0.027	0.041	0
0	0.035	0.048	0.038	0	0	0.018	0.048	0.032	0.0468
0.022	0.039	0.048	0.071	0.092	0	0.018	0.056	0.032	0.0756
0	0	0.068	0.064	0.071	0.085	0.018	0.011	0.08	0.0355
0.43	0.047	0.048	0.038	0.085	0.149	0.096	0.06	0.032	0.0466
0.152	0.033	0.048	0.066	0.071	0	0.059	0.062	0.041	0
0.105	0.048	0.048	0.077	0.128	0	0.038	0.566	0.033	0.225
0.022	0.05	0.068	0.059	0.073	0.123	0.044	0.345	0.033	0.0674
0.022	0.046	0.048	0.058	0	0.063	0.084	0.097	0.053	0.102
0.022	0.03	0.064	0.038	0.127	0.08	0.084	0.115	0.034	0.0326
0.107	0	0.048	0.038	0.352	0	0.187	2.95	0.035	0.123
0.195	0.041	0.077	0.086	0.167	0.14	0.158	0.148	0.042	0.0338
0.022	0.073	0.054	0.038	0.078	0.08	0.063	0.096	0.034	0.029
0.076	0.036	0.068	0.038	0.176	0.278	0.036	0.758	0.032	0.0697
0.085	0.03	0.048	0.068	0.136	0.209	0.168	1.6	0.035	0.0866
0.022	0.03	0.048	0.038	0.071	0	0.069	0.05	0.032	0.016
0.084	0.03	0.052	0.038	0.125	0.119	0.053	0.061	0.035	0.0201
0.138	0.03	0.093	0.107	0.183	0.129	0.162	0.596	0.038	0.0586
0.256	0.036	0.06	0.074	0.129	0.258	0.119	0.272	0.032	0.0497
0.144	0.044	0.058	0.076	0.135	0.276	0.189	0.374	0.043	0.15
0.051	0.042	0.048	0.09	0.204	0.093	0.153	0.291	0.055	0.168
0.145	0.047	0.048	0.06	0.211	0	0.049	0.459	0.109	0.0588
0.09	0.032	0.054	0.054	0.133	0.074	0.086	0.379	0.032	0.0216
0.143	0.03	0.056	0.094	0.108	0.063	0.116	0.965	0.175	0.0704
0.338	0.043	0.048	0.479	0.588	1.03	0.089	0.728	0.211	0.187
0.054	0.034	0.048	0.044	0.259	0	0.088	1.17	0.036	0.0824
0.08	0.03	0.048	0.038	0.154	0.091	0.104	0.71	0.044	0.111
0.126	0.046	0.064	0.038	0.105	1.97	0.083	1.28	0.034	0.19
0.093	0.045	0.048	0.084	0.16	0.791	0.154	3.56	0.186	0.262
0.314	0.053	0.048	0.198	0.218	0.196	0.071	0.091	0.112	0.0668
0.078	0.034	0.06	0.038	0.149	0.08	0.052	0.135	0.032	0.108
0.094	0.061	0.066	0.038	0.278	0.208	0.058	0.3	0.049	0.098
0.287	0.042	0.048	0.038	0.125	0.164	0.054	0.013	0.035	0.0454
0.066	0.052	0.048	0.086	0.178	0.167	0.115	6.14	0.084	0.449
0.622	0.043	0.048	0.311	0.202	0.092	0.083	0.211	0.086	0.0295
0.157	0.03	0.054	0.108	0.243	0.138	0.141	1.58	0.043	0.313
1.28	0.047	0.048	1.51	0.143	0.774	0.018	0.196	2	0.197
0.167	0.04	0.079	0.049	0.114	0.114	0.07	0.817	0.036	0.0368
0.114	0.04	0.065	0.088	0.14	0.08	0.115	0.045	0.068	0.238
0.2	0.039	0.065	0.11	0.094	0.115	0.196	0.076	0.054	0.0583
0.063	0.035	0.048	0.084	0.144	0	0.082	1.32	0.032	0.155
0.219	0.046	0.052	0.044	0.1	0	0.04	0.139	0.038	0.448
0.105	0.043	0.064	0.076	0.112	0	0.135	0.09	0.043	0.0221
0.278	0.03	0.051	0.092	0.084	0.139	0.092	0.176	0.032	0.014
0.022	0.044	0.066	0.06	0.071	0.106	0.03	0.092	0.032	0.0389
0	0.033	0.053	0.038	0	0	0	0.081	0.033	0.114
0.105	0.036	0	0.044	0.115	0	0.132	0.638	0.035	0.0896
0.108	0.047	0	0.071	0.087	0.135	0.104	0.07	0.055	0.0382
0	0.051	0.051	0.082	0.071	0.063	0.082	0.156	0.042	0.0386
0.544	0.042	0.048	0.046	0.201	0.18	0.15	1.27	0.04	0.0716
0.193	0.03	0.056	0.069	0.107	0	0.049	0.246	0.032	0.0499
0.169	0.047	0.05	0.059	0.096	0.256	0.127	0.218	0.059	0.0765
0.022	0.039	0.048	0.054	0.071	0	0.018	0.207	0.036	0.056
0.095	0.033	0.058	0.188	0.071	0.38	0.051	0.054	0.06	0.038
0.074	0.043	0.048	0.059	0.133	0.148	0.196	0.063	0.049	0.0315
0.08	0.036	0.064	0.059	0.127	0.159	0.112	0.464	0.032	0.052
0.436	0.03	0.05	0.052	0	0	0.018	0.66	0.041	0.0528
0.135	0.034	0.06	0.079	0.083	0	0.07	0.588	0.037	0.0802
0.246	0.048	0.048	0.128	0.108	0.181	0.151	0.71	0.045	0.0994
0.022	0.047	0.068	0.044	0.071	0	0.087	0.091	0.034	0.0152
0.436	0.038	0.063	0.196	0.072	0	0.089	0.338	0.064	0.115
0.156	0.03	0.048	0.12	0.107	0.135	0.173	0.046	0.198	0.166
0.225	0.042	0.051	0.062	0.224	0.091	0.16	0.451	0.038	0.0661
0.106	0.04	0.048	0.08	0.174	0.287	0.146	0.518	0.048	0.144
0.145	0.055	0.067	0.086	0.243	0.12	0.2	3.05	0.05	0.738
0.352	0.042	0.05	0.083	0.126	0.152	0.144	2.19	0.032	0.151
0.037	0.03	0.061	0.132	0.071	0.76	0.123	0.185	0.146	0.235
0.543	0.034	0.048	0.36	0.154	0.474	0.085	0.19	0.089	0.0774
0.206	0.038	0.057	0.038	0.211	0	0.072	2.67	0.036	0.0735
0.089	0.056	0.088	0.044	0.162	0.08	0.109	5.67	0.032	0.0552
0.11	0.036	0.06	0.115	0.096	0.118	0.122	5.32	0.032	0.136
0.177	0.052	0.048	0.058	0.162	0.165	0.135	0.21	0.042	0.0355
0.046	0.03	0.056	0.093	0.111	0.081	0.101	0.183	0.043	0.0304
0.119	0.03	0.06	0.09	0.191	0.095	0.14	0.329	0.035	0.0462
0.022	0.035	0.048	0.055	0.144	0.063	0.047	0.444	0.04	0.053
0.43	0.043	0.048	0.074	0.148	0.084	0.163	0.367	0.039	0.0153
0.067	0.041	0.048	0.066	0.099	0.199	0.138	0.345	0.041	0.0465
0.022	0.045	0.048	0.038	0.146	0	0.018	0.097	0.032	0.059
0.03	0.03	0.084	0.047	0.153	0	0.085	0.425	0.046	0.0254
0.087	0.04	0.056	0.047	0.154	0.16	0.116	1.32	0.034	0.223
0.064	0.046	0.048	0.062	0.098	0.074	0.097	0.845	0.043	0.14
0.105	0.036	0.05	0.045	0.196	0	0.078	0.542	0.038	0.102
0.247	0.045	0.05	0.096	0.082	0.067	0.138	1.91	0.051	0.0623
0.109	0.032	0.063	0.043	0.137	0.114	0.079	0.326	0.046	0.0315
0.159	0.04	0.048	0.157	0.075	0.119	0.091	0.178	0.153	0.125
0.253	0.038	0.048	0.373	0.074	0.33	0.125	0.479	0.221	0.121
0.113	0.057	0.048	0.169	0.091	0.235	0.143	0.15	0.111	0.307
0.037	0.048	0.048	0.071	0.237	0.527	0.041	0.406	0.032	0.112
0.06	0.038	0.048	0.05	0.178	0.063	0.106	1.01	0.032	0.117
1.57	0.039	0.048	0.091	0.321	1.15	0.099	1.04	0.032	0.184
0.168	0.032	0.062	0.056	0.152	0.376	0.086	0.763	0.033	0.277
0.23	0.048	0.048	0.038	0.164	0.099	0.085	0.98	0.037	0.312
0.437	0.03	0.056	0.069	0.125	0.467	0.049	0.659	0.036	0.0999
0.103	0.039	0.048	0.038	0.174	0.106	0.072	1.03	0.032	0.0997
0.073	0.034	0.048	0.064	0.211	0.508	0.129	0.86	0.036	0.708
0.577	0.03	0.048	0.291	18.2	0.347	0.555	0.282	0.506	0.187
0.136	0.034	0.048	0.038	0.129	0.063	0.024	0.772	0.032	0.0298
0.136	0.042	0.058	0	0.11	0.56	0.058	0.506	0.032	0.056
0.141	0.03	0.067	0.076	0.175	0.161	0.154	1.23	0.035	0.229
0.242	0.048	0.051	0.068	0.097	0.063	0.03	0.824	0.037	0.274
0	0	0.088	0	0	0	0	0.031	0.063	0.0929
0	0.03	0.048	0.038	0.08	0.199	0.028	1.42	0.032	0.0744
0.079	0.034	0.048	0.058	0.071	0	0.101	0.052	0.032	0.0148
0	0.071	0.066	0.038	0.071	0.098	0.018	0.88	0.036	0.103
0.114	0.03	0.058	0.074	0.152	0.063	0.097	0.593	0.032	0.159
0.022	0.04	0.064	0.057	0.099	0	0.071	0.128	0.04	0.107
0.181	0.03	0.048	0.052	0.235	0.098	0.118	0.293	0.032	0.0336
0.158	0.032	0.048	0.043	0.161	0.15	0.038	0.191	0.049	0.0344
0.07	0.038	0.048	0.047	0.081	0.14	0.064	0.441	0.037	0.0906
0.128	0.042	0.063	0.052	0.105	0	0.155	0.24	0.032	0.0852
0.416	0.037	0.056	0.038	0.149	0.069	0.119	0.233	0.033	0.0209
0.076	0.042	0.048	0.141	0.071	0.179	0.095	0.031	0.372	0.082
0	0.03	0.048	0.038	0.071	0.063	0.018	0.226	0.032	0.0423
0.219	0.03	0.048	0.045	0.158	0	0.1	0.271	0.036	0.108
0	0	0.048	0	0	0	0	0.009	0.032	0
0.859	0.048	0.064	0.944	0.364	0.689	0.113	1.08	0.157	0.382
0	0.03	0.077	0.092	0	0.063	0.018	0.023	0.032	0.0141
0	0	0.068	0	0	0	0	0.006	0.032	0.0153
0	0.044	0.048	0.038	0.079	0.164	0	0.069	0.032	0.0577
0.022	0.047	0.05	0.038	0.075	0	0.05	0.176	0.032	0.11
0	0.043	0.056	0.038	0	0	0	0.102	0.032	0.0505
0	0	0.048	0.038	0	0	0	2.72	0	0.289
0.022	0.03	0.056	0.084	0.071	0.08	0.018	0.006	0.033	0.0488
0.1	0.036	0.076	0.166	0.13	0.286	0.153	0.016	0.142	0.0135
0.241	0.051	0.048	0.049	0.162	0.078	0.073	0.896	0.038	0.243
0.615	0.03	0.06	0.099	0.118	0.063	0.145	0.019	0.084	0.0341
0.022	0.044	0.048	0.038	0.083	1	0.073	0.059	0.046	0.0142
