H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0	0.023	0.032	0.021	0.004	0.028	0.005	0	0.007	0	0.14	0	0.318	0.048	0.055
0	0.016	0.032	0.028	0.015	0.028	0.005	0	0.005	0	2.62	0	0.446	0	0.055
0.031	0.016	0.032	0.021	0.004	0.028	0.005	0	0.006	0	0.141	0	0.35	0	0.063
0.031	0.021	0.032	0.028	0.004	0.025	0.01	0	0.009	0	0.885	0	0.426	0.048	0
0.042	0.026	0.034	0.039	0.004	0.025	0.014	0.55	0.012	0.023	0.938	0	0.35	0.048	0.061
0	0	0.032	0.021	0.004	0	0.01	0	0	0	0.208	1	0.764	0	0
0.034	0.014	0.032	0.028	0.007	0.018	0.01	0	0.003	0	1.11	0	0.422	0.048	0.067
0.033	0.014	0.043	0.042	0.004	0.056	0.014	0	0.019	0	0.055	0	0.578	0.048	0.061
0.031	0.016	0.032	0.028	0.015	0.037	0.037	0	0.009	0	0.236	0	0.404	0.052	0.055
0.034	0.02	0.034	0.028	0.015	0.034	0.032	0	0.008	0	0.182	0	0.538	0.086	0.055
0.033	0.028	0.047	0.035	0.015	0.031	0.039	0	0.006	0	0.457	0	0.47	0.048	0
0.034	0.014	0.032	0.021	0.015	0.018	0.019	0	0.008	0	0.046	0	0.33	0.048	0.055
0	0.025	0.032	0	0.017	0.021	0.01	0	0.01	0	0.052	0	0.382	0.048	0.055
0	0.023	0.032	0.026	0.007	0.043	0.005	0	0.005	0	0.932	0	0.386	0.048	0.076
0.043	0.019	0.034	0.021	0.004	0.035	0.028	0	0.007	0	0.086	0	0.526	0	0.055
0.042	0.03	0.035	0	0.015	0.062	0.005	0	0.004	0	0.176	0	0.452	0.048	0.055
0.031	0.014	0.032	0.028	0.004	0.021	0.005	0	0.007	0	0.064	1	0.52	0.048	0.087
0	0.014	0.032	0.026	0.027	0.023	0.01	0	0.01	0	0.356	0	0.538	0.067	0.055
0	0.011	0.037	0.028	0.004	0.022	0.023	0	0.007	0	0.09	3	0.604	0.048	0.055
0.038	0.011	0.032	0.028	0.026	0.034	0.014	0	0.006	0	0.18	0	0.536	0.048	0.055
0.042	0.04	0.044	0.027	0.019	0.018	0.035	0.07	0.008	0	0.091	0	0.446	0.048	0.055
0	0.015	0.032	0.04	0.007	0.025	0.023	0	0.011	0	0.806	0	0.45	0	0.055
0.04	0.025	0.035	0.021	0.019	0.027	0.028	0.355	0.006	0.084	0.274	0	0.492	0.048	0.055
0.043	0.032	0.04	0.058	0.051	0.027	0.05	0	0.016	0.068	0.475	1	0.642	0.048	0.06
0.035	0.014	0.032	0.044	0.004	0.025	0.01	0	0.006	0	1.77	0	0.432	0.048	0.055
0.039	0.042	0.039	0.038	0.015	0.04	0.023	0.376	0.015	0	0.257	0	0.486	0.048	0.064
0.038	0.027	0.032	0.021	0.012	0.026	0.005	0	0.007	0	1.56	0	0.334	0.048	0.055
0.042	0.014	0.035	0.052	0.022	0.028	0.044	0	0.011	0	1.17	0	0.454	0.048	0
0.031	0.03	0.035	0.038	0.012	0.025	0.014	1.45	0.014	0.021	0.859	0	0.45	0.048	0.063
0.088	0.025	0.033	0.021	0.012	0.025	0.023	0.07	0.01	0.084	1.8	0	0.534	0.06	0
0.034	0.037	0.033	0.058	0.032	0.054	0.044	0	0.013	0	0.544	0	0.516	0.083	0.061
0.034	0.024	0.037	0.037	0.019	0.06	0.032	0	0.008	0	0.093	0	0.498	0.048	0.055
0.04	0.023	0.04	0.04	0.007	0.037	0.043	0	0.007	0	0.19	2	0.48	0.048	0.061
0.034	0.03	0.032	0.034	0.019	0.051	0.019	0	0.018	0.021	0.845	0	0.48	0.054	0.087
0.033	0.11	0.041	0.038	0.01	0.035	0.005	0.648	0.008	0.042	1.31	0	0.432	0.064	0.064
0.035	0.021	0.038	0.065	0.015	0.026	0.028	0	0.011	0	1.67	0	0.414	0.051	0.055
0.044	0.091	0.048	0.041	0.033	0.044	0.026	0.983	0.01	0.021	1.65	0	0.456	0.062	0.055
0.079	0.039	0.032	0.248	0.481	0.026	0.167	0.243	0.044	0.05	1.08	0	0.498	0.075	0.08
0.076	0.045	0.044	0.03	0.024	0.027	0.01	0.261	0.011	0.042	1.14	0	0.47	0.056	0.055
0.036	0	0	0.038	0.012	0.032	0.014	0	0.012	0	0.508	1	0.476	0.056	0.055
0.031	0.026	0.035	0	0.019	0.039	0.005	0	0.011	0	0.707	2	0.57	0.048	0.055
0.043	0	0.038	0.035	0.02	0.266	0.014	0	0.011	0	0.216	0	0.542	0.048	0.055
0.048	0.044	0.036	0.072	0.05	0.02	0.047	0	0.035	0.021	0.953	0	0.528	0.048	0.055
0.042	0.041	0.039	0	0.022	0.038	0.014	0	0.006	0	1.73	0	0.442	0	0.055
0.041	0.024	0.04	0.03	0.004	0.066	0.014	0	0.007	0	1.17	0	0.432	0.048	0.063
0.04	0.048	0.04	0.021	0.004	0.03	0.019	0	0.008	0	0.081	0	0.31	0.06	0.055
0.034	0	0.032	0	0.028	0.05	0.037	0	0.008	0.021	0.132	4	0.626	0.048	0.063
0.034	0.024	0.042	0.037	0.023	0.053	0.014	0	0.009	0	0.602	0	0.416	0.052	0.087
0.031	0.032	0.037	0.028	0.015	0.051	0.023	0	0.009	0	0.379	0	0.37	0	0.073
0	0	0	0.021	0.004	0	0.01	0	0.009	0	0.124	4	0.804	0.048	0
0.042	0.014	0.032	0	0.007	0.063	0.014	0	0.013	0	0.196	1	0.624	0.048	0.061
0	0	0.034	0	0.004	0	0.005	0	0.004	0	0.465	0	0.304	0	0.087
0.036	0.014	0.032	0.024	0.004	0.047	0.019	0	0.009	0	0.134	0	0.304	0	0.055
0.031	0.024	0.036	0.047	0.004	0.034	0.005	0	0.008	0	0.02	0	0.302	0	0.055
0.042	0	0.035	0	0.021	0.022	0.01	0	0.011	0	0.097	0	0.338	0.048	0.055
0.034	0.04	0.038	0.041	0.032	0.042	0.01	0	0.009	0	0.082	0	0.348	0.048	0.055
0.031	0.032	0.038	0.021	0.004	0.035	0.005	0	0.016	0	0.073	0	0.312	0.048	0.055
0.06	0.014	0.046	0.026	0.019	0.039	0.023	0	0.01	0	0.794	0	0.42	0.054	0.055
0.033	0.011	0.032	0.06	0.013	0.027	0.014	0	0.046	0	0.133	0	0.384	0.048	0.055
0.033	0	0.063	0.03	0.03	0.053	0.005	0.147	0.013	0	0.09	0	0.536	0.048	0.055
0.034	0.026	0.032	0.021	0.004	0	0.005	0.5	0.007	0	0.133	0	0.308	0	0.055
0.034	0.028	0.036	0.07	0.014	0.041	0.014	0	0.014	0	0.229	0	0.342	0.048	0.063
0	0	0.046	0.028	0.004	0	0.005	0	0	0	0.037	0	0.192	0.048	0.055
0.031	0.057	0.032	0	0.015	0.021	0.005	0	0.009	0	0.133	0	0.262	0.048	0.089
0.031	0.027	0.036	0.021	0.01	0.02	0.014	0	0.008	0	0.093	0	0.288	0	0.067
0	0.016	0.035	0.021	0.004	0	0.01	0	0.008	0	0.959	0	0.416	0.048	0.055
0.036	0.027	0.047	0.025	0.01	0.022	0.014	0	0.006	0	0.732	0	0.404	0.054	0.055
0.031	0.032	0.038	0.021	0.015	0.021	0.023	0	0.004	0	0.096	0	0.302	0	0.061
0.033	0.027	0.032	0.048	0.025	0.033	0.01	0	0.006	0	1.35	0	0.448	0.048	0.055
0	0.046	0.038	0.032	0.004	0.018	0.014	0	0.008	0	0.041	0	0.34	0.048	0.079
0	0.02	0.033	0.032	0.015	0.024	0.005	0	0.007	0	0.046	0	0.274	0.048	0.063
0.033	0.026	0.052	0.026	0.004	0.021	0.005	0	0.005	0	0.074	0	0.3	0.048	0.055
0.033	0.037	0.044	0.063	0.068	0.021	0.054	0.171	0.038	0.021	0.044	0	0.3	0.048	0.064
0.031	0.026	0.032	0	0.004	0.018	0.014	0	0.005	0	1.74	0	0.44	0	0
0	0.037	0.034	0.028	0.004	0.021	0.014	0	0.005	0	0.03	0	0.29	0	0
0.032	0.015	0.033	0.021	0.004	0.023	0.005	0	0.006	0	0.196	0	0.328	0.048	0.055
0.055	0.011	0.034	0.028	0.004	0.018	0.014	0	0.008	0	0.913	0	0.44	0.048	0.055
0.034	0.025	0.032	0.048	0.004	0.018	0.01	0	0.006	0	0.263	0	0.264	0.048	0.055
0.041	0.015	0.035	0.024	0.019	0.028	0.023	0	0.007	0	0.137	0	0.336	0	0.063
0.031	0.018	0.038	0.032	0.004	0.033	0.019	0	0.008	0	0.068	0	0.318	0.048	0
0.031	0.016	0.035	0.026	0.015	0.032	0.019	0	0.008	0	0.096	0	0.368	0.048	0.055
0.033	0.011	0.037	0	0.015	0.022	0.023	0	0.005	0	0.877	0	0.452	0	0.055
0.034	0.042	0.033	0.054	0.007	0.022	0.019	0	0.005	0	0.257	0	0.294	0	0.055
0	0.031	0.033	0.035	0.012	0.025	0.014	0	0.006	0	0.072	0	0.306	0.048	0.108
0.034	0.032	0.032	0.028	0.012	0.044	0.023	0	0.008	0.021	0.937	0	0.422	0	0
0.135	0.03	0.032	0.05	0.01	0.021	0.019	0	0.064	0.084	0.13	0	0.406	0.235	0.37
0.044	0.031	0.032	0.021	0.004	0.025	0.01	0	0.009	0	0.435	0	0.346	0.048	0.055
0.031	0.079	0.043	0.036	0.059	0.029	0.035	3.41	0.011	0.062	0.524	0	0.434	0.048	0.055
0.031	0.044	0.032	0.03	0.022	0.053	0.028	3.4	0.01	0.057	0.598	0	0.434	0.048	0.064
0.042	0.025	0.033	0.032	0.015	0.045	0.005	0	0.007	0	1.24	0	0.4	0.048	0.06
0.052	0.025	0.057	0.05	0.04	0.032	0.026	0	0.007	0	0.977	0	0.432	0.056	0.067
0	0.014	0.032	0.04	0.02	0.023	0.023	0	0.012	0	1.08	0	0.376	0.048	0.055
0	0.041	0.034	0.032	0.004	0.023	0.005	0	0.008	0	0.466	0	0.302	0.048	0
0	0.016	0.033	0.044	0.004	0.021	0.005	0	0.005	0	0.71	0	0.384	0.048	0.055
0.033	0.046	0.033	0.028	0.004	0.02	0.01	0	0.008	0	0.03	0	0.266	0	0.055
0.038	0.025	0.033	0.028	0.01	0.022	0.01	0	0.007	0	0.815	0	0.308	0.062	0.055
0.036	0.016	0.033	0.04	0.015	0.028	0.014	0	0.015	0	0.074	0	0.308	0	0.055
0.041	0.022	0.041	0.061	0.007	0.068	0.019	0	0.01	0	0.046	0	0.38	0	0.055
0.039	0.04	0.033	0.04	0.023	0.054	0.01	0	0.007	0	0.609	0	0.366	0.063	0.055
0	0.026	0.038	0.03	0.023	0.026	0.019	0	0.008	0	0.108	0	0.326	0.061	0.055
0.034	0.033	0.032	0.026	0.004	0.048	0.014	0	0.004	0	0.063	0	0.338	0.048	0.055
0.031	0.034	0	0.04	0.004	0.023	0.028	0	0.004	0	0.056	0	0.268	0.048	0.055
0.042	0.025	0.032	0.035	0.012	0.029	0.005	0	0.009	0	0.195	0	0.35	0.058	0.055
0.055	0.041	0.034	0.032	0.004	0.037	0.01	0	0.008	0	0.604	0	0.45	0.056	0
0.045	0.022	0.041	0.021	0.014	0.036	0.014	0	0.005	0	0.401	0	0.336	0	0.055
0	0.021	0.04	0.028	0.015	0.021	0.005	0	0.007	0	0.576	0	0.412	0.06	0.055
0.033	0.025	0.042	0.021	0.019	0.024	0.014	0	0.011	0	0.486	0	0.398	0.048	0.061
0	0.028	0.035	0.035	0.015	0.052	0.019	0	0.011	0.021	0.918	0	0.452	0.063	0.055
0.032	0.022	0.033	0	0.004	0.022	0.028	0	0.01	0.042	2.07	1	0.468	0.048	0.055
0.033	0.013	0.042	0.032	0.024	0.068	0.026	0	0.01	0	0.262	0	0.532	0.052	0.055
0.036	0.04	0.035	0.028	0.015	0.022	0.014	0	0.009	0	0.194	0	0.288	0.048	0.055
0.048	0.022	0.035	0.028	0.015	0.021	0.014	0.07	0.006	0.021	1.19	0	0.482	0.048	0.055
0.039	0.044	0.032	0.06	0.004	0.049	0.022	0	0.009	0	1.25	0	0.324	0	0.059
0.031	0.034	0.032	0.032	0.007	0.032	0.005	0	0	0	0.216	0	0.514	0.048	0
0.035	0.025	0.032	0.021	0.015	0.022	0.014	0	0.008	0	0.179	0	0.424	0.048	0.055
0.034	0.029	0.047	0.052	0.022	0.034	0.03	0	0.006	0	0.191	0	0.406	0.048	0.055
0.034	0.017	0.032	0.028	0.004	0.021	0.005	0	0.01	0	0.528	0	0.368	0.048	0.055
0.034	0.024	0.034	0	0.027	0.05	0.037	0	0.008	0	0.512	0	0.472	0.048	0.055
0.035	0.014	0.033	0.021	0.022	0.032	0.014	0	0.009	0	0.086	0	0.576	0.051	0.055
0.046	0.011	0.037	0.028	0.018	0.024	0.01	0	0.007	0	0.606	1	0.494	0.048	0.055
0.039	0	0.033	0.044	0.004	0.048	0.019	0.552	0.011	0.088	0.269	0	0.35	0.057	0
0.031	0.017	0.033	0.049	0.015	0.036	0.028	0	0.005	0	0.37	0	0.358	0.062	0.055
0.044	0.039	0.039	0.029	0.015	0.144	0.036	0	0.01	0	0.183	0	0.482	0.071	0.063
0.033	0.092	0.032	0.048	0.004	0.028	0.01	0.501	0.008	0.021	1.21	0	0.436	0	0.055
0.039	0.066	0.032	0.041	0.004	0.023	0.019	0.307	0.007	0.052	0.758	0	0.43	0.048	0
0.046	0.04	0.036	0.063	0.004	0.031	0.032	0.05	0.009	0.052	0.842	0	0.396	0.059	0.058
0.031	0.031	0.041	0.032	0.022	0.034	0.029	0	0.009	0	0.093	0	0.436	0.048	0.055
0.034	0	0.04	0.021	0.004	0.032	0.005	0	0.008	0	0.233	0	0.514	0.048	0.055
0.056	0.019	0.034	0.035	0.03	0.031	0.01	0	0.008	0	0.195	0	0.372	0.048	0.06
0.031	0.013	0.032	0.025	0.004	0.021	0.005	0	0.006	0	0.186	0	0.348	0.048	0.055
0.034	0.015	0.034	0.032	0.004	0.018	0.023	0	0.011	0	0.533	0	0.45	0	0.079
0.033	0.029	0.034	0	0.01	0.029	0.014	0	0.008	0	0.101	0	0.322	0.048	0
0.031	0.062	0.04	0.044	0.01	0.035	0.014	1.51	0.008	0.021	0.559	0	0.416	0.048	0.064
0.045	0.027	0.033	0.021	0.004	0.041	0.023	0	0.011	0	0.4	0	0.51	0.051	0.055
0	0	0.032	0.025	0.044	0.031	0.032	0	0.01	0.021	0.226	0	0.506	0.051	0
0.031	0.014	0.046	0	0.007	0.025	0.029	0	0.01	0	1.34	0	0.474	0.048	0.055
0.041	0.032	0.039	0.047	0.015	0.029	0.042	0	0.017	0.021	0.47	0	0.506	0.06	0
0.055	0.02	0	0.155	0.097	0.02	0.048	0.037	0.021	0.021	0.839	0	0.518	0.048	0.064
0.041	0.011	0.041	0.036	0.067	0.02	0.042	0.037	0.018	0.042	0.137	0	0.562	0.058	0.071
0.044	0	0.032	0.021	0.004	0.045	0.023	0	0.008	0	0.11	0	0.622	0.054	0
0.038	0.022	0.039	0.066	0.025	0.034	0.01	0	0.01	0.049	1.59	0	0.466	0.048	0.074
0.036	0.014	0.041	0	0.055	0.028	0.043	0.05	0.011	0.021	0.585	0	0.506	0.052	0.073
0.085	0.026	0.035	0.046	0.027	0.026	0.064	0.153	0.017	0.04	0.432	0	0.496	0.076	0.055
0.053	0.011	0.032	0	0.015	0.044	0.019	0	0.01	0	1.16	0	0.448	0.048	0
0.034	0.028	0.034	0.025	0.012	0.08	0.023	0	0.008	0	0.893	0	0.436	0.048	0.055
0	0	0.038	0.021	0.012	0.097	0.026	0	0.014	0	0.297	0	0.604	0.048	0.055
0.031	0.027	0.032	0.021	0.007	0.049	0.028	0	0.013	0.021	0.153	0	0.466	0.048	0.071
0.043	0.134	0.037	0.034	0.045	0.054	0.043	0.678	0.009	0.021	0.36	2	0.534	0.048	0.061
0.031	0.052	0.032	0	0.01	0.02	0.019	0.524	0.008	0.088	2.19	0	0.444	0.072	0.061
0.044	0.103	0.039	0	0.004	0.028	0.03	0.312	0.007	0.052	2.18	0	0.494	0.048	0.055
0.034	0.053	0.032	0.026	0.03	0.035	0.041	0.407	0.008	0.042	0.17	1	0.546	0.048	0.055
0.041	0.014	0.037	0.032	0.004	0.036	0.005	0	0.006	0	0.235	0	0.464	0.048	0.055
0.038	0.04	0.032	0.064	0.027	0.023	0.014	0.147	0.011	0	0.213	0	0.46	0.062	0.068
0	0.011	0.032	0	0.004	0.036	0.005	0	0.004	0	7.79	7	0.512	0	0.055
0.033	0.033	0.033	0.04	0.004	0.021	0.022	0.915	0.015	0.106	1.51	0	0.432	0.048	0.065
0.034	0	0.032	0	0.01	0.023	0.032	0.037	0.007	0.021	1.63	0	0.426	0	0.055
0.034	0.015	0.032	0.026	0.015	0.033	0.005	0.037	0.012	0.021	0.312	0	0.452	0.051	0.055
0	0	0.032	0	0.004	0.018	0.005	0	0.006	0	0.117	0	0.612	0.048	0
0.031	0.02	0.036	0	0.027	0.032	0.03	0	0.01	0	0.17	0	0.482	0.048	0.055
0.035	0.016	0.032	0.034	0.022	0.036	0.028	0	0.009	0	0.319	0	0.392	0.048	0.055
0.031	0	0.048	0.032	0.004	0	0.023	0	0.007	0.021	0.635	0	0.554	0	0.055
0	0.022	0.032	0.021	0.015	0.039	0.014	0	0.007	0	0.181	0	0.458	0.066	0.055
0.034	0.072	0.044	0.03	0.004	0.023	0.028	0.476	0.007	0.023	0.572	2	0.532	0.052	0.055
0.032	0	0.038	0.021	0.015	0.028	0.019	0.07	0.007	0	0.239	0	0.51	0.048	0.058
0.034	0.014	0.032	0.041	0.027	0.03	0.01	0	0.01	0	0.541	0	0.422	0.048	0.055
0.031	0	0.034	0.041	0.004	0.035	0.027	0	0.008	0	0.175	0	0.504	0.048	0.055
0	0.014	0.032	0.026	0.012	0.041	0.014	0	0.007	0	0.262	0	0.494	0.048	0.055
0	0.03	0.032	0.042	0.019	0.022	0.005	0.903	0.006	0.021	0.737	0	0.308	0	0.071
0	0.027	0.032	0.026	0.03	0	0.005	0.248	0.009	1.44	2.25	0	0.456	0.048	0.055
0.049	0.02	0.035	0	0.004	0.026	0.01	0.037	0.004	0	0.449	0	0.36	0.048	0.055
0.034	0	0.032	0.025	0.015	0.021	0.005	1.51	0.009	0	0.215	0	0.376	0.076	0.055
0	0.02	0.032	0.038	0.007	0.021	0.014	0	0.007	0	0.517	0	0.496	0.048	0.061
0.031	0	0.054	0.028	0.022	0.018	0.005	0	0.009	0	1.23	0	0.396	0.048	0.055
0.035	0.048	0.032	0.024	0.021	0.032	0.019	0.156	0.011	0.056	0.68	0	0.376	0.067	0.055
0.033	0.03	0.041	0.072	0.015	0.033	0.032	0	0.048	0	0.099	0	0.496	0.338	0.398
0.033	0.037	0.032	0.034	0.027	0.024	0.028	0	0.007	0	0.471	1	0.508	0.05	0.058
0.034	0.018	0.039	0.042	0.004	0.032	0.005	0	0.008	0	1	0	0.532	0	0.055
0.033	0.034	0.032	0.034	0.004	0.021	0.023	0	0.006	0	0.292	0	0.33	0	0.055
0	0	0.038	0.028	0.004	0	0.023	0	0.008	0	0.529	0	0.52	0.054	0.07
0.033	0.024	0.032	0.044	0.015	0.026	0.014	0	0.006	0	0.589	0	0.342	0.051	0.063
0.031	0.044	0.033	0.024	0.004	0.041	0.005	0	0.005	0	0.168	0	0.286	0.048	0.055
0.033	0.025	0.046	0	0.004	0.034	0.014	0	0.006	0	0.29	0	0.438	0.048	0.055
0	0.013	0.033	0	0.015	0.021	0.01	0	0.007	0	0.736	6	0.482	0.048	0.055
0.037	0.058	0.047	0.03	0.022	0.033	0.023	0.421	0.01	0.056	0.591	0	0.53	0.048	0
0	0	0.032	0	0.004	0.025	0.014	0.037	0.008	0.021	1.19	0	0.436	0	0.055
0.041	0.014	0.034	0.056	0.058	0.021	0.043	0.051	0.016	0.042	0.34	0	0.522	0.048	0.061
0	0.011	0.032	0	0.004	0.022	0.023	0.352	0.01	0.021	0.454	0	0.434	0.051	0.055
0	0	0.034	0.042	0.015	0.025	0.005	0	0.008	0	1.28	0	0.456	0.048	0.055
0	0.041	0.04	0.037	0.025	0.042	0.014	0	0.006	0.138	0.123	0	0.434	0.05	0.061
0.049	0.011	0.032	0.028	0.012	0	0.019	0.07	0.011	0	0.748	0	0.486	0.048	0.055
0	0.014	0.041	0	0.021	0.026	0.026	0.07	0.014	0	1.74	0	0.512	0.062	0.055
0.033	0.041	0.035	0.046	0.037	0.032	0.019	0.669	0.009	0.042	0.595	0	0.39	0	0.059
0.035	0.042	0.037	0.034	0.004	0.028	0.023	0.804	0.006	0.052	0.815	0	0.42	0.048	0.087
0.041	0.017	0.034	0.021	0.004	0.025	0.028	0	0.006	0	3.43	0	0.448	0	0.055
0	0.027	0.032	0.035	0.049	0.022	0.048	0	0.013	0	0.57	0	0.5	0.048	0.088
0.031	0	0	0.028	0.004	0	0.032	0	0.007	0	1.09	0	0.448	0.048	0
0.039	0.029	0.041	0.044	0.008	0.043	0.023	0	0.006	0	0.869	0	0.338	0.056	0.105
0.031	0.028	0.035	0	0.01	0.036	0.01	0	0.005	0	0.118	0	0.328	0.048	0.055
0.033	0.014	0.032	0.028	0.015	0.083	0.014	0	0.004	0	0.078	0	0.448	0.048	0
0.039	0.021	0.044	0.071	0.004	0.071	0.01	0	0.006	0	0.575	0	0.376	0.048	0
0.033	0	0.032	0	0.01	0.023	0.023	0	0.007	0.068	0.723	0	0.498	0.051	0
0.034	0.014	0.032	0.093	0.226	0.021	0.057	0.07	0.152	0.052	1.4	0	0.486	0.048	0.145
0.033	0.013	0.039	0.047	0.017	0.029	0.019	0	0.006	0	0.803	0	0.336	0.048	0.055
0	0.034	0.032	0.03	0.026	0.024	0.014	0	0.01	0	0.08	0	0.43	0.048	0.061
0.041	0.042	0.033	0.06	0.015	0.021	0.01	0	0.009	0	0.094	0	0.378	0.048	0.082
0.033	0.023	0.032	0.026	0.004	0.023	0.014	0	0.009	0	0.049	0	0.394	0.048	0.055
0.034	0.026	0.036	0.021	0.015	0.018	0.023	0	0.008	0	0.435	0	0.442	0.048	0.063
0.034	0.021	0.032	0.032	0.015	0.026	0.014	0	0.005	0	0.104	0	0.416	0.077	0.055
0.033	0.014	0.038	0.034	0.004	0.031	0.005	0	0.006	0	0.648	0	0.436	0.073	0.055
0.046	0.035	0.044	0.035	0.01	0.038	0.023	0	0.006	0	0.04	0	0.396	0.048	0.055
0.034	0.018	0.04	0.028	0.015	0.031	0.019	0	0.005	0	0.145	0	0.476	0.048	0.055
0.034	0.013	0.033	0.032	0.01	0.03	0.014	0	0.01	0	0.104	0	0.414	0.048	0
0	0.011	0.032	0.028	0.004	0.037	0.005	0	0.008	0	0.524	0	0.392	0	0.067
0.034	0.024	0.047	0.028	0.022	0.035	0.023	0	0.01	0	0.302	0	0.342	0.048	0.055
0.034	0.035	0.038	0.028	0.019	0.04	0.035	0	0.009	0	1.12	0	0.438	0.058	0.055
0.033	0.016	0.033	0.03	0.004	0.04	0.005	0	0.006	0	0.545	0	0.36	0.048	0.055
0.034	0.044	0.035	0.034	0.004	0.021	0.019	0	0.006	0	0.333	0	0.38	0.051	0.061
0.039	0.031	0.038	0.024	0.015	0.022	0.028	0	0.006	0	0.1	0	0.372	0.048	0.058
0.034	0.011	0.032	0.045	0.012	0.02	0.014	0	0.006	0	0.043	0	0.312	0.064	0
0.04	0.029	0.032	0.021	0.004	0.022	0.019	0.037	0.007	0	0.113	0	0.36	0.048	0.067
0.034	0.019	0.032	0.036	0.004	0.021	0.005	0	0.005	0	0.7	0	0.458	0.048	0.055
0.036	0.014	0.039	0.044	0.004	0.034	0.01	0	0.005	0	0.265	0	0.374	0.048	0.055
0.053	0.026	0.04	0	0.015	0.034	0.028	0	0.009	0	1.54	0	0.474	0.048	0.055
0.031	0.011	0.035	0.032	0.03	0.021	0.019	0	0.011	0	0.216	0	0.336	0.052	0.055
0.078	0.053	0.035	0.114	0.03	0.033	0.026	0.385	0.012	0.054	0.998	0	0.348	0.048	0.055
0.039	0.027	0.044	0	0.013	0.028	0.03	0.07	0.009	0	0.105	0	0.362	0	0.067
0.035	0.022	0.032	0.038	0.012	0.044	0.005	0	0.009	0.021	0.167	0	0.338	0.048	0.068
0.05	0.085	0.044	0.035	0.039	0.021	0.014	0.167	0.011	0.138	0.94	0	0.476	0.048	0.055
0.046	0.037	0.034	0.044	0.004	0.034	0.023	0	0.008	0	0.042	0	0.418	0.048	0.07
0.034	0.037	0.033	0.021	0.018	0.023	0.023	0.225	0.007	0	1.27	0	0.45	0.048	0
0.036	0.029	0.033	0.021	0.01	0.026	0.014	0	0.01	0	0.82	0	0.356	0	0.055
0.041	0.019	0.044	0.028	0.027	0.051	0.014	0	0.006	0	0.049	0	0.388	0.048	0.055
0.034	0.022	0.035	0.037	0.015	0.038	0.023	0	0.011	0.021	0.354	0	0.448	0	0.058
0.035	0.02	0.032	0.028	0.004	0.025	0.01	0	0.009	0	0.127	0	0.298	0.048	0.055
0	0.028	0.041	0.032	0.015	0.027	0.019	0	0.007	0	0.471	0	0.362	0.048	0.055
0.031	0.02	0.032	0.027	0.016	0.021	0.019	0	0.007	0	0.918	0	0.436	0.048	0.055
0.057	0.019	0.064	0.032	0.01	0.029	0.014	0.037	0.007	0	0.044	0	0.546	0.056	0.072
0.045	0.02	0.038	0.034	0.004	0	0.037	0	0.007	0	0.099	0	0.4	0.055	0.055
0	0.028	0.032	0	0.012	0.018	0.014	0	0.003	0	1.45	0	0.434	0	0
0.034	0.019	0.032	0.045	0.004	0.025	0.01	0	0.012	0	0.064	0	0.304	0.048	0.079
0.044	0.014	0.037	0.041	0.004	0.027	0.01	0	0.011	0	0.047	0	0.334	0.048	0.055
0.044	0.025	0.041	0.068	0.015	0.025	0.022	0.093	0.01	0.021	0.573	0	0.406	0.048	0.069
0.045	0.014	0.032	0.04	0.007	0.02	0.023	0	0.01	0	0.029	0	0.402	0.067	0.055
0.034	0.014	0.041	0.026	0.004	0.02	0.014	0	0.006	0	1.55	0	0.466	0.048	0.055
0.036	0.064	0.033	0.035	0.015	0.049	0.01	0.286	0.011	0.042	0.157	0	0.392	0.048	0.076
0.031	0.011	0.036	0.024	0.004	0.047	0.019	0	0.007	0	0.277	0	0.314	0.048	0.065
0	0.014	0.032	0	0.004	0.028	0.005	0	0.004	0	0.804	0	0.42	0.048	0.055
0.04	0.014	0.035	0.04	0.025	0.023	0.019	0	0.009	0	0.627	0	0.422	0.054	0.062
0.047	0.032	0.041	0.032	0.004	0.041	0.019	0.037	0.006	0	0.3	0	0.436	0.048	0.055
0.031	0.09	0.037	0.032	0.021	0.037	0.017	5.2	0.012	0.057	0.425	0	0.412	0.06	0.055
0.033	0.024	0.041	0.026	0.004	0.028	0.014	0	0.007	0	1.12	0	0.434	0.048	0.055
0.034	0.023	0.038	0.028	0.02	0.026	0.01	0	0.01	0	0.038	0	0.358	0.048	0.055
0	0.021	0.04	0.049	0.015	0.038	0.03	0	0.006	0	0.059	0	0.42	0.048	0.06
0	0.02	0.041	0.021	0.029	0.033	0.01	0	0.009	0	0.057	0	0.366	0.048	0.055
0.034	0.033	0.05	0.054	0.022	0.027	0.013	0	0.009	0	0.133	0	0.44	0.064	0.129
0	0.013	0.039	0.026	0.022	0.023	0.019	0	0.01	0	0.06	0	0.366	0.048	0.066
0.035	0.023	0.035	0.021	0.022	0.018	0.005	0	0.004	0	0.116	0	0.36	0.048	0.055
0.031	0.014	0.034	0.036	0.044	0.052	0.028	0	0.01	0	0.12	0	0.48	0.055	0.055
0.034	0.026	0.033	0.091	0.004	0.036	0.014	0	0.097	0	0.447	0	0.296	0.051	0.106
0.033	0.013	0.041	0	0.01	0.037	0.014	0	0.009	0	0.127	0	0.52	0.048	0.055
