H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.122	0.036	0.035	0.077	0.007	0.035	0.076	0.105	0.014	0.05	0.329	0	0.448	0.054	0.07
0.033	0.045	0.035	0.038	0.034	0.031	0.046	0.503	0.009	0.025	0.231	0	0.51	0.048	0.055
0.035	0.016	0.032	0	0.014	0.042	0.018	0	0.008	0.021	0.259	2	0.614	0.048	0.055
0.039	0.011	0.034	0.028	0.014	0.042	0.03	0	0.007	0.021	1.92	1	0.534	0	0.087
0.037	0.015	0.038	0.021	0.014	0.043	0.026	0.07	0.01	0.028	0.286	0	0.576	0.048	0.055
0.052	0.028	0.032	0.045	0.022	0.045	0.03	0.418	0.008	0.053	0.539	1	0.642	0.048	0.055
0.106	0.014	0.044	0.243	0.825	0.043	0.262	0.07	0.053	0.051	0.268	2	0.624	0.06	0.197
0.035	0.033	0.032	0.035	0.028	0.039	0.03	0	0.012	0	0.466	2	0.616	0.052	0.055
0.034	0.014	0.042	0.026	0.004	0.043	0.041	0	0.021	0.021	1.1	0	0.568	0.048	0.063
0.033	0	0.032	0	0.022	0.026	0.039	0	0.016	0.021	1.27	2	0.626	0	0.055
0.108	0.032	0.034	0.168	0.104	0.021	0.129	0	0.26	0.042	0.712	0	0.646	0.051	0.224
0.149	0.026	0.041	0.141	0.122	0.046	0.121	0	0.159	0.023	0.306	1	0.598	0.072	0.137
0.103	0.032	0.04	0.127	0.042	0.041	0.071	0	0.025	0.021	0.413	0	0.618	0.05	0.055
0.031	0.011	0.046	0.03	0.038	0.026	0.043	0	0.019	0.021	0.23	0	0.586	0.054	0.059
0.091	0.034	0.035	0.149	0.161	0.028	0.066	0.058	0.046	0.04	0.491	0	0.524	0.063	0.055
0.034	0.014	0.042	0.028	0.035	0.029	0.02	0	0.008	0.041	0.421	0	0.558	0.048	0.055
0.04	0.058	0.032	0.028	0.023	0.018	0.014	0.249	0.009	0.047	0.266	0	0.502	0.061	0.059
0.033	0.07	0.039	0	0.028	0.025	0.014	0.302	0.01	0.023	1.11	0	0.42	0.083	0.055
0.157	0.106	0.035	0.138	0.05	0.024	0.099	1.25	0.008	0.056	0.205	0	0.424	0.048	0
0.033	0.043	0.032	0.021	0.033	0.03	0.032	0.845	0.01	0.046	0.688	0	0.508	0.048	0.067
0.542	0	0.032	0	0.228	0.036	0.341	0	0.115	0.086	0.234	3	0.732	0	0.063
0.034	0.028	0.032	0.046	0.031	0	0.018	0	0.043	0.081	0.601	0	0.602	0.547	0.297
0.041	0.112	0.035	0.05	0.153	0.025	0.06	0.925	0.088	0.052	0.608	0	0.534	0.495	0.43
0.335	0.018	0.032	0.075	0.989	0.031	0.443	0.241	1.08	0.055	0.222	0	0.602	0.224	0.357
0.034	0.011	0.032	0.406	0.638	0.033	0.198	0.049	0.668	0.067	0.082	0	0.522	0.078	0.346
0.125	0.045	0.032	0.247	0.619	0.022	0.156	0.125	0.199	0.084	0.078	0	0.532	0.061	0.131
0.046	0.046	0.033	0	0.004	0.033	0.038	0.468	0.011	0.05	0.259	1	0.64	0.048	0.055
0.046	0.023	0.04	0.021	0.034	0.023	0.042	0.147	0.011	0.031	0.48	0	0.612	0.048	0.059
0.495	0.021	0.032	0.053	0.21	0.028	0.408	0.07	0.077	0.232	0.208	5	0.704	0.052	0.077
0.042	0.056	0.034	0	0.004	0.021	0.041	0.351	0.012	0.042	1.26	0	0.482	0.048	0.055
0	0.025	0.032	0	0.027	0.047	0.018	0	0.009	0	1.06	0	0.458	0.048	0.055
0.039	0.062	0.034	0.04	0.041	0.026	0.018	0.816	0.011	0.044	0.689	0	0.358	0.048	0.059
0	0.045	0.035	0	0.007	0.033	0.03	0.344	0.01	0.021	1.82	0	0.528	0	0.076
1.04	0.014	0.036	0.045	0.512	0.028	0.775	0.149	0.208	0.235	0.494	0	0.69	0.048	0.09
0	0.011	0.046	0.021	0.017	0.023	0.01	0.726	0.006	0	1.62	0	0.44	0.048	0.055
0.038	0.05	0.032	0.026	0.028	0.027	0.022	0.353	0.008	0.025	0.971	0	0.378	0.048	0.082
0.088	0.013	0.034	0.185	0.411	0.028	0.243	0.058	0.309	0.074	0.114	0	0.562	0.059	0.321
0.502	0.011	0	0.026	0.483	0.022	0.575	0	0.338	0.328	0.198	3	0.724	0.245	0.09
0.033	0.052	0.035	0.026	0.025	0.031	0.014	0.152	0.006	0.023	1.91	0	0.428	0.048	0.084
0.176	0	0.032	0.026	0.017	0.094	0.065	0	0.019	0.021	0.286	0	0.722	0.052	0.091
0.056	0.015	0.032	0.103	0.046	0.034	0.026	0.555	0.014	0.059	2.47	0	0.472	0.051	0.055
0.044	0.06	0.032	0.038	0.018	0.028	0.005	1.55	0.009	0.068	0.056	0	0.37	0.068	0.068
0.047	0.036	0.033	0.046	0.057	0.044	0.032	0.456	0.008	0.038	0.171	0	0.514	0.054	0.065
0.036	0.021	0.037	0.028	0.028	0	0.022	0.466	0.01	0.05	1.25	0	0.482	0.048	0.055
0.336	0	0.033	0	0.15	0.023	0.334	0.621	0.04	0.045	0.531	5	0.754	0.048	0.075
0.043	0	0.039	0.044	0.021	0.072	0.014	0	0.012	0	1.18	1	0.514	0.062	0.07
0	0.034	0.039	0.105	0.179	0.025	0.071	0.512	0.205	0.055	1.86	0	0.526	0.048	0.068
0.034	0.095	0.035	0.021	0.027	0.022	0.04	0.176	0.013	0.04	0.625	0	0.422	0.058	0.055
1.26	0.011	0.033	0.043	1.27	0.023	1.48	0.164	0.175	0.161	0.086	3	0.66	0.059	0.086
0.034	0.075	0.078	0.049	0.026	0.028	0.018	0.529	0.019	0.087	1.31	0	0.36	0.048	0.055
0.037	0.017	0.034	0	0.007	0.018	0.014	0.312	0.008	0.046	1.39	0	0.45	0.048	0.055
0.066	0.014	0.034	0.128	0.156	0.025	0.087	0.23	0.078	0.048	0.522	2	0.62	0.086	0.106
0.034	0.016	0.032	0.037	0.022	0.027	0.017	0.052	0.028	0.021	1.82	0	0.524	0.048	0.055
0.031	0.064	0.035	0.032	0.021	0.028	0.022	0.271	0.009	0.067	0.544	0	0.358	0.048	0.063
0.055	0.027	0.04	0.044	0.011	0.058	0.029	0	0.011	0.021	3.42	0	0.36	0.048	0.06
0.031	0.065	0.035	0.041	0.017	0.021	0.018	0.901	0.007	0.027	0.661	0	0.432	0.063	0.055
0.041	0.044	0.032	0.036	0.014	0.044	0.038	0.376	0.009	0.052	0.815	0	0.506	0.061	0.055
0.044	0.028	0.032	0.048	0.025	0.026	0.04	0.518	0.033	0.023	0.589	0	0.446	0.056	0.082
0	0.054	0.041	0.03	0.027	0.025	0.018	0.315	0.01	0.166	0.338	0	0.368	0.048	0.055
0	0.024	0.032	0.07	0.014	0.033	0.014	0.395	0.007	0.052	1.08	0	0.426	0.048	0.055
0.688	0	0.033	0.021	0.262	0.032	0.571	0.286	0.062	0.093	0.319	7	0.728	0.076	0.101
0.034	0.024	0.032	0.037	0.028	0.048	0.038	0.103	0.01	0.042	0.709	0	0.52	0.048	0.061
0.041	0.069	0.041	0.03	0.029	0.028	0.01	1.41	0.01	0.036	0.679	0	0.408	0.063	0.055
0.031	0.039	0.032	0	0.018	0.023	0.018	0.412	0.006	0.06	2.53	0	0.488	0	0.055
0.043	0.032	0.036	0.04	0.017	0.035	0.014	0	0.014	0.033	0.546	0	0.376	0.062	0.059
0.998	0	0.032	0.021	0.588	0.034	0.92	0.143	0.18	0.136	0.242	0	0.618	0.054	0.108
0.048	0.083	0.036	0.043	0.038	0.029	0.05	0.831	0.008	0.024	0.577	0	0.336	0.057	0.063
0.751	0	0.033	0.052	0.66	0.037	0.837	0.056	0.144	0.47	0.308	1	0.644	0.073	0.085
0.083	0.026	0.05	0.116	0.074	0.02	0.046	0.076	0.081	0.039	1.03	0	0.492	1.29	0.96
0.038	0.059	0.035	0.152	0.029	0.033	0.043	0.338	0.028	0.044	0.304	0	0.358	0.051	0.06
0.034	0.04	0.033	0.067	0.048	0.028	0.025	0.274	0.013	0.021	1.13	0	0.464	0.054	0.071
0.169	0.053	0.036	0.163	0.068	0.03	0.052	0.441	0.02	0.054	0.379	0	0.566	0.048	0.055
0.065	0.014	0.032	0.076	0.375	0.028	0.125	1.35	1.06	0.163	1.24	0	0.544	0.066	0.301
0.033	0.024	0.043	0.041	0.01	0.021	0.022	1.13	0.007	0.021	2.14	0	0.456	0.048	0.055
0.049	0.02	0.035	0.028	0.022	0.021	0.018	0.11	0.011	0.021	0.956	0	0.376	0.048	0.068
0.057	0.024	0.041	0.032	0.004	0.056	0.02	0.151	0.008	0.023	1.76	0	0.436	0.063	0.055
0.507	0.016	0.033	0.043	0.219	0.022	0.337	0.37	0.112	0.052	1.44	0	0.53	0.328	0.153
0.035	0.041	0.037	0.021	0.007	0.023	0.02	0.426	0.011	0.1	0.805	0	0.41	0.048	0.055
0.039	0.026	0.051	0	0.014	0.021	0.022	0.242	0.006	0.021	1.24	0	0.574	0.059	0.055
0.033	0.142	0.034	0.049	0.015	0.024	0.032	7.17	0.022	0.072	0.56	0	0.348	0.048	0.067
0.035	0.082	0.037	0	0.022	0	0.022	0.88	0.006	0.084	2.07	0	0.394	0.048	0.055
0.051	0.014	0.032	0	0.029	0.027	0.05	0	0.008	0	3.36	0	0.448	0.059	0.055
0.042	0.044	0.032	0.07	0.026	0.018	0.026	0.061	0.005	0.038	1.13	0	0.502	0.048	0.083
0.042	0.016	0.046	0.028	0.018	0.025	0.03	0.081	0.016	0.084	0.29	0	0.346	0.048	0.068
0	0.016	0.032	0.028	0.004	0.021	0.005	0	0.003	0	2.09	0	0.324	0.048	0
0.284	0.016	0.032	0.122	0.224	0	0.141	0	0.142	0.05	0.514	0	0.426	0.063	0.131
0.039	0.029	0.038	0.021	0.027	0.021	0.022	0.562	0.006	0.027	0.621	0	0.468	0.048	0.055
0.033	0.076	0.054	0.035	0.014	0.03	0.018	1.25	0.012	0.082	0.4	0	0.426	0.048	0.055
0.041	0.06	0.039	0.051	0.033	0.025	0.022	1.27	0.009	0.042	2.15	0	0.39	0.076	0.06
0.04	0.096	0	0.044	0.011	0.039	0.014	0.958	0.011	0.055	0.525	0	0.306	0.048	0.055
0.034	0.034	0.032	0.021	0.02	0.021	0.018	0.115	0.011	0.034	0.822	0	0.334	0.048	0.055
0.035	0.042	0.042	0.038	0.018	0.036	0.031	0	0.014	0.021	2.35	0	0.444	0.054	0.071
0.033	0.05	0.032	0.026	0.004	0.048	0.01	0.28	0.009	0.07	0.949	0	0.41	0.054	0
0.034	0.038	0.033	0.021	0.01	0.045	0.01	0	0.009	0	2.11	0	0.334	0	0.055
0.031	0.091	0.038	0.034	0.017	0.018	0.03	1.15	0.009	0.08	0.507	0	0.39	0.048	0.055
0.035	0.11	0.032	0.045	0.016	0.042	0.034	1.17	0.012	0.073	0.131	0	0.516	0.051	0.055
0.05	0.092	0.035	0.051	0.028	0.021	0.048	2.85	0.017	0.063	0.816	0	0.448	0.061	0.061
0	0.036	0.046	0.028	0.01	0	0.005	1.3	0.006	0.021	0.258	0	0.36	0.048	0.061
0	0.072	0.043	0.028	0.007	0.029	0.016	0.423	0.007	0.021	1.59	0	0.422	0.052	0.055
0.05	0.033	0.032	0.028	0.007	0.03	0.024	0.106	0.007	0.068	0.767	0	0.474	0.048	0.058
0.051	0.044	0.032	0.026	0.028	0.038	0.022	0.07	0.012	0.05	1.43	0	0.426	0	0.055
0.031	0.087	0.041	0.04	0.034	0.031	0.026	2.2	0.009	0.047	1.72	0	0.466	0.048	0.058
0	0.05	0.032	0.021	0.004	0.018	0.005	0.225	0.008	0.12	1.22	0	0.422	0.048	0.055
0.034	0.054	0.038	0.028	0.02	0.054	0.022	0.227	0.015	0.03	1.12	0	0.396	0.048	0.055
0.036	0.014	0.033	0.049	0.019	0.033	0.022	0	0.013	0	5.06	0	0.402	0.048	0.055
0.045	0.092	0.032	0.038	0.017	0.018	0.014	2.87	0.007	0.034	0.688	0	0.378	0.059	0.055
0.05	0.013	0.04	0.032	0.018	0.066	0.028	0	0.008	0	0.219	0	0.39	0.048	0.055
0.035	0.092	0.035	0.039	0.024	0.026	0.033	1.04	0.009	0.022	0.854	0	0.444	0	0.055
0.034	0.03	0.036	0.039	0.053	0.04	0.018	0.608	0.006	0.043	2.01	0	0.454	0.048	0.063
0.036	0.011	0.038	0.028	0.004	0.033	0.005	0.07	0.01	0	0.96	0	0.428	0	0.055
0.142	0.014	0.034	0.032	0.123	0.022	0.229	0.081	0.02	0.068	0.366	2	0.654	0.048	0.055
0.033	0.086	0.036	0.041	0.014	0.028	0.026	0.484	0.008	0.029	0.126	0	0.374	0.051	0.079
0.034	0.015	0.032	0.021	0.004	0.021	0.005	0	0.008	0.021	1.76	0	0.386	0.048	0.055
0.031	0.057	0.037	0.028	0.028	0.028	0.048	0.279	0.013	0.073	0.215	0	0.456	0.056	0.055
0.036	0.02	0.04	0.021	0.016	0.034	0.026	0	0.013	0	0.147	0	0.608	0.104	0.081
0.044	0.085	0.043	0.053	0.022	0.028	0.014	0.774	0.008	0.054	1.58	0	0.32	0.048	0.082
1.17	0.018	0.032	0.034	0.972	0.065	0.838	0.275	0.246	0.288	0.12	1	0.636	0.128	0.109
0.033	0.024	0.044	0.043	0.01	0.027	0.038	0	0.009	0.046	0.16	0	0.402	0.048	0.075
0.031	0.014	0	0	0.004	0	0.014	0.085	0.006	0.022	0.676	0	0.536	0	0.055
0.031	0.045	0.048	0.066	0.037	0.029	0.022	1.18	0.011	0.042	1.22	0	0.44	0.048	0.055
0.033	0.04	0.033	0.034	0.017	0.025	0.021	0.09	0.006	0.036	0.351	0	0.376	0.05	0.063
0.042	0.098	0.032	0.059	0.004	0.026	0.036	0.153	0.008	0.045	0.665	0	0.352	0.048	0.064
0.031	0.076	0.032	0.032	0.014	0	0.022	0.075	0.012	0.047	1.05	0	0.424	0.048	0.055
0.042	0.022	0.033	0.028	0.004	0.029	0.014	0.378	0.005	0	1.59	0	0.398	0.048	0
0.046	0.041	0.033	0.054	0.004	0.033	0.028	0.472	0.011	0.066	0.868	0	0.38	0.048	0.055
0.035	0.034	0.033	0.032	0.004	0.029	0.024	0.061	0.008	0.021	2.48	0	0.412	0.048	0.055
0.041	0.144	0.032	0.027	0.026	0.024	0.018	9.86	0.01	0.078	0.098	0	0.406	0.048	0.09
0.033	0.101	0.044	0.052	0.032	0.021	0.018	0.65	0.006	0.022	0.056	0	0.354	0.048	0.059
0.034	0.074	0.037	0.028	0.024	0.032	0.026	2.85	0.01	0.026	0.439	0	0.504	0.094	0.055
0.063	0.059	0.032	0.099	0.035	0.018	0.03	0.589	0.012	0.066	0.819	0	0.392	0.062	0
0.036	0.049	0.032	0.029	0.004	0.021	0.01	1.91	0.009	0.054	1.01	0	0.456	0.055	0.055
0.033	0.041	0.032	0.038	0.011	0.042	0.014	2.93	0.01	0.034	2.03	0	0.4	0.076	0.055
0.041	0.023	0.046	0.047	0.025	0.052	0.018	0.07	0.006	0	2.2	2	0.512	0.054	0.055
1.16	0.011	0.044	0.021	0.257	0.022	0.525	0.463	0.31	0.683	0.378	1	0.652	0.07	0.139
0.583	0	0.032	0.021	0.249	0.032	0.489	0.14	0.115	0.075	0.95	4	0.726	0.051	0.089
0	0.05	0.037	0	0.004	0.028	0.012	0.246	0.008	0.031	1.92	0	0.504	0.054	0.055
0.031	0.053	0.037	0.028	0.004	0.018	0.01	0.136	0.006	0.068	0.323	0	0.338	0	0.061
0.035	0.026	0.036	0.044	0.023	0.032	0.044	0.469	0.011	0.021	0.308	0	0.564	0.048	0.055
0.034	0.068	0.033	0.026	0.013	0.028	0.026	0.38	0.006	0.059	0.44	0	0.368	0.051	0.061
0.345	0	0.033	0.053	0.183	0.026	0.288	0	0.072	0.048	0.284	3	0.698	0.048	0.07
0.045	0.077	0.032	0.098	0.033	0.028	0.005	1.47	0.018	0.046	0.564	0	0.32	0.052	0.055
0	0.028	0.032	0.102	0.025	0.024	0.005	0	0.016	0.028	2.2	0	0.426	0	0.075
0.082	0.09	0.033	0.028	0.014	0.018	0.026	8.9	0.017	0.069	1.22	0	0.378	0.048	0.068
0.324	0	0.032	0.079	0.228	0.02	0.319	0	0.086	0.066	0.216	5	0.752	0.065	0.174
0.035	0.056	0.041	0.032	0.021	0.031	0.014	1.17	0.006	0.036	1.96	0	0.448	0.048	0.066
0.036	0.069	0.04	0.025	0.007	0.021	0.005	0.904	0.005	0.07	0.778	0	0.38	0.048	0.055
0.051	0.026	0.037	0.052	0.046	0.039	0.044	0	0.024	0.061	0.435	1	0.538	0.068	0.064
0.04	0.051	0.032	0.027	0.01	0.039	0.022	0.517	0.009	0.027	0.535	0	0.288	0.052	0.055
0.036	0.11	0.04	0.045	0.025	0.022	0.005	2.67	0.009	0.033	0.417	0	0.402	0.072	0.055
0.034	0.062	0.034	0.026	0.013	0.023	0.014	0.067	0.006	0.07	0.414	0	0.328	0.048	0.055
0.034	0.016	0.033	0.034	0.014	0.031	0.005	0	0.009	0	1.7	2	0.39	0	0.06
0.034	0.013	0.041	0.03	0.017	0.034	0.005	0	0.008	0	0.767	0	0.448	0.048	0.071
0.035	0.137	0.034	0.051	0.022	0.026	0.036	4.57	0.011	0.063	3.54	0	0.416	0.051	0.058
0.035	0.044	0.032	0	0.025	0.034	0.005	0.07	0.004	0	3.48	0	0.306	0.048	0.071
0.034	0.016	0.035	0.034	0.014	0.02	0.018	0	0.005	0.138	1.1	0	0.374	0.051	0
0.043	0.03	0.038	0.038	0.02	0.02	0.014	0	0.007	0	0.138	0	0.426	0.048	0.058
0.034	0.04	0.044	0.028	0.004	0.027	0.018	0	0.006	0.021	0.285	0	0.306	0.048	0.055
0.041	0.046	0.033	0.055	0.011	0.024	0.005	5.32	0.011	0.028	1.76	0	0.428	0.062	0.055
0.034	0.03	0.036	0.032	0.007	0.091	0.014	0	0.007	0	0.942	0	0.42	0.054	0.055
0	0.109	0.051	0.028	0.023	0.034	0.005	0.878	0.007	0.05	0.873	0	0.466	0.048	0.055
1.35	0.011	0.039	0.049	0.271	0.027	0.501	0.177	0.183	0.103	0.257	0	0.674	0.048	0.087
0.998	0.011	0.043	0.038	0.292	0.021	0.54	0.116	0.142	0.114	0.284	1	0.718	0.048	0.07
1.14	0.026	0.033	0.055	0.299	0.034	0.662	0.304	0.238	0.474	0.404	3	0.71	0.064	0.124
0.043	0.234	0.044	0.054	0.023	0.04	0.037	2.08	0.016	0.065	0.969	0	0.376	0.057	0.074
0.048	0.014	0.043	0.063	0.015	0.028	0.034	0	0.012	0.022	1.4	0	0.488	0.051	0.055
0.043	0.1	0.033	0.026	0.019	0	0.045	0.701	0.007	0.054	1.26	0	0.454	0.054	0.055
0.041	0.042	0.035	0.056	0.011	0.021	0.014	0.104	0.022	0.081	0.251	0	0.322	0.072	0.104
0.041	0.068	0.041	0.021	0.027	0.028	0.018	0.199	0.01	0.053	1.26	0	0.44	0.048	0.061
0.031	0.042	0.042	0.049	0.017	0.034	0.03	0.07	0.013	0.076	1.11	0	0.448	0.051	0.073
0.034	0.047	0.041	0.028	0.004	0.021	0.014	0.1	0.008	0.056	2.02	0	0.45	0.048	0.08
0.036	0.029	0.034	0	0.004	0	0.014	1.31	0.009	0.091	1.61	0	0.39	0.048	0.055
0.042	0.082	0.046	0.059	0.059	0.041	0.026	0.842	0.019	0.093	4.95	0	0.492	0.048	0.063
0.042	0.083	0.036	0	0.027	0.021	0.03	0.573	0.011	0.094	23.3	1	0.438	0.054	0.055
0	0.036	0.036	0	0.035	0.018	0.005	0.547	0.013	0.122	3.07	3	0.502	0.052	0.055
0.046	0.061	0.033	0.024	0.05	0.032	0.005	0.27	0.01	0.04	0.372	0	0.414	0.076	0.062
0.031	0.059	0.04	0.035	0.026	0.03	0.047	0.147	0.011	0.06	4.86	0	0.47	0.056	0.066
0.042	0.066	0.044	0.032	0.024	0.032	0.034	0.376	0.009	0.042	1.73	0	0.438	0.051	0.055
0.045	0.036	0.069	0.036	0.028	0.054	0.018	0	0.008	0	5.53	0	0.482	0.054	0.055
0.039	0.043	0.036	0.034	0.007	0.042	0.005	0	0.01	0	5.76	0	0.38	0.048	0.066
0.038	0.057	0.033	0.024	0.035	0.028	0.026	0.061	0.013	0.021	0.962	0	0.444	0.048	0.079
0.034	0.018	0.032	0.021	0.014	0.032	0.005	0	0.016	0	7.48	0	0.368	0.048	0.055
0.033	0.014	0.039	0.032	0.008	0.032	0.014	0	0.009	0	7.5	4	0.446	0.048	0.055
0.86	0.02	0.035	0.11	0.473	0.026	0.563	0.043	0.126	0.179	0.319	1	0.618	0.058	0.081
0.034	0.016	0.032	0.032	0.01	0.022	0.014	0	0.008	0	3.39	0	0.408	0.048	0
0.034	0.028	0.039	0.028	0.014	0.026	0.03	0	0.012	0.021	0.448	1	0.626	0.054	0.055
0.049	0.018	0.032	0.028	0.033	0.037	0.016	0	0.017	0	1.12	0	0.576	0.048	0.059
0.057	0.013	0.036	0.028	0.036	0.028	0.026	0	0.014	0.021	0.466	0	0.582	0.052	0.055
0.051	0.021	0.032	0	0.035	0.035	0.038	0.12	0.012	0.035	0.118	0	0.636	0.048	0.055
0.054	0.069	0.047	0.053	0.032	0.028	0.026	0.07	0.015	0.074	1.83	0	0.428	0.056	0.074
0.039	0.079	0.054	0.053	0.018	0.028	0.039	1.01	0.017	0.054	1.46	1	0.534	0.051	0.055
0.044	0.061	0.053	0.049	0.012	0.038	0.036	1.04	0.016	0.056	1.36	1	0.56	0.051	0.055
0.061	0.029	0.046	0.044	0.041	0.074	0.038	0.297	0.013	0.056	0.734	0	0.586	0.048	0.098
0.049	0.058	0.032	0.044	0.019	0.032	0.036	1.73	0.013	0.052	2.43	0	0.48	0.073	0.058
0.05	0.108	0.044	0.064	0.038	0.035	0.034	1.22	0.033	0.038	0.897	0	0.472	0.075	0.071
0.039	0.06	0.036	0	0.012	0	0.005	1.42	0.008	0.085	2.29	0	0.482	0.059	0
0.039	0.04	0.041	0.047	0.012	0.064	0.03	0.615	0.01	0.042	1.39	0	0.422	0.085	0.164
0.164	0.036	0.035	0.237	0.173	0.038	0.133	0	0.021	0.048	0.761	1	0.602	0.084	0.143
0.044	0.05	0.043	0.113	0.056	0.052	0.099	0.052	0.009	0.097	0.681	0	0.58	0.056	0.055
0	0.024	0.036	0.044	0.008	0.028	0.06	0.077	0.009	0.052	1.72	0	0.464	0.048	0.055
0.062	0	0.038	0.057	0.025	0.033	0.042	0.07	0.02	0.036	1.04	0	0.6	0.089	0.067
0.039	0.021	0.033	0	0.013	0	0.023	0	0.018	0.021	0.933	1	0.636	0	0.055
0.034	0.014	0.036	0.021	0.02	0.034	0.014	0	0.015	0.054	3.96	2	0.516	0.054	0.055
0.041	0.014	0.032	0.041	0.036	0.03	0.046	0	0.018	0.021	1.47	5	0.666	0.048	0.055
0.782	0.039	0.043	0.072	0.311	0.025	0.674	0.174	0.062	0.082	0.694	1	0.706	0.048	0.081
0.963	0.016	0.032	0.038	0.369	0.025	0.447	0.08	0.132	0.162	0.831	0	0.66	0.048	0.111
0.031	0.02	0.034	0.027	0.024	0.023	0.014	0.143	0.015	0.047	1.27	0	0.576	0.058	0.055
0	0	0.032	0	0.004	0	0.298	0.158	0.333	0	0.751	2	0.74	0	0.067
0.034	0.029	0.04	0	0.014	0.025	0.005	0.393	0.016	0.034	1.47	2	0.658	0	0.062
0.049	0.02	0.032	0.049	0.022	0.033	0.052	0.48	0.031	0.17	4.97	1	0.624	0.05	0.101
0.433	0	0.033	0.063	0.124	0.042	0.291	0	0.031	0.221	0.453	3	0.772	0	0.055
0.259	0.011	0.034	0.092	0.252	0.021	0.266	0.11	0.43	0.367	1.05	1	0.662	0.459	0.387
0.047	0.052	0.042	0.021	0.02	0.037	0.021	0.18	0.009	0.059	1.87	0	0.452	0.048	0.055
0.497	0	0.032	0	0.411	0.021	0.544	0.147	0.091	0.175	0.323	8	0.736	0	0.063
0.804	0.011	0.032	0.066	0.582	0.027	0.782	0.166	0.148	0.477	0.293	0	0.66	0.236	0.229
0.051	0.02	0.037	0.021	0.01	0.031	0.026	0.147	0.009	0.035	0.773	1	0.538	0.067	0.055
0	0.028	0.043	0.021	0.004	0.02	0.014	0.147	0.01	0.027	1.73	1	0.476	0.048	0.055
0.039	0.073	0.038	0.051	0.008	0.028	0.018	0.069	0.007	0.087	0.132	0	0.408	0.048	0.055
0.046	0.243	0.033	0.048	0.035	0.036	0.014	1.3	0.007	0.025	0.181	0	0.364	0	0.055
0.046	0.026	0.032	0.057	0.027	0.036	0.018	0.129	0.008	0.021	0.06	0	0.366	0.048	0.061
0.372	0.021	0.032	0.048	0.078	0.036	0.263	0.114	0.038	0.136	0.207	1	0.744	0.048	0.068
0.386	0.021	0.036	0	0.407	0.028	0.524	0	0.49	0.124	0.436	0	0.728	0.09	0.093
0.039	0.134	0.044	0.049	0.008	0.06	0.018	0.733	0.003	0.048	0.226	0	0.336	0.054	0.074
0.455	0.021	0.032	0.061	0.103	0.037	0.168	0.07	0.106	0.117	0.363	0	0.596	0.056	0.067
0.059	0.056	0.036	0.07	0.029	0.046	0.026	0.104	0.009	0.028	0.545	0	0.394	0.05	0.071
0.046	0.039	0.036	0.05	0.004	0.072	0.026	0.093	0.008	0.04	0.324	0	0.428	0.052	0.055
0.049	0.046	0.04	0.06	0.012	0.062	0.018	0.088	0.012	0.117	0.626	0	0.42	0.051	0.065
0.07	0.042	0.035	0.06	0.024	0.042	0.022	0.433	0.019	0.053	0.511	0	0.416	0.054	0.066
0.039	0.087	0.033	0.096	0.032	0.032	0.046	0.637	0.016	0.032	0.273	0	0.418	0.05	0.071
0.474	0.032	0.032	0.07	0.434	0	0.451	0.037	0.226	0.135	0.45	3	0.626	0.054	0.19
0.034	0.033	0.032	0.034	0.004	0.028	0.014	0.128	0.011	0	0.232	0	0.408	0.048	0.073
0.05	0.034	0.032	0.03	0.031	0.028	0.005	0.07	0.013	0.021	0.26	0	0.464	0.052	0.06
0.031	0.031	0.041	0.032	0.021	0.023	0.038	0.518	0.011	0.04	0.313	0	0.408	0.055	0.062
0.035	0.038	0.032	0	0.011	0.073	0.014	0.11	0.007	0.03	1.28	0	0.466	0.048	0.055
0.034	0.014	0.039	0.028	0.01	0.033	0.034	0.07	0.008	0.021	1.37	0	0.584	0.067	0.055
0.531	0.014	0.032	0.021	0.597	0	0.625	0.087	0.575	0.322	0.212	3	0.69	0.519	0.324
0.033	0.18	0.04	0.046	0.027	0.023	0.026	0.798	0.012	0.024	0.711	0	0.418	0.048	0.071
0.034	0.011	0.032	0.054	0.004	0.018	0.026	24.3	0.008	0.049	0.827	0	0.484	0.063	0
0.68	0.014	0.041	0.032	0.139	0.026	0.411	0.091	0.077	0.074	0.334	2	0.648	0.067	0.122
0.034	0.013	0.037	0.069	0.011	0.048	0.035	0	0.009	0	1.29	0	0.412	0.051	0.055
0.039	0.053	0.032	0.067	0.012	0.028	0.018	0.821	0.008	0.021	0.325	0	0.34	0.048	0.055
0.07	0.029	0.044	0	0.016	0.028	0.014	0.305	0.02	0.075	0.817	0	0.356	0.06	0.078
0.122	0.086	0.032	0.044	0.021	0.028	0.018	0.565	0.008	0.099	2.01	0	0.512	0.048	0.055
0.039	0.026	0.038	0.044	0.032	0.034	0.022	0	0.01	0.132	1.04	1	0.464	0.052	0.055
0	0.079	0.04	0.044	0.025	0	0.022	0.308	0.006	0.025	1.5	0	0.52	0.048	0.079
0.726	0.027	0.033	0	0.149	0.028	0.366	0.07	0.106	0.027	0.201	1	0.714	0.086	0.12
0.031	0.046	0.033	0.028	0.023	0.021	0.019	0.366	0.017	0.026	0.97	0	0.468	0	0.055
